stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000000c3,00000000000000000095,000000000000000000wh,000000000000000000ex,1350,266,,00000000000000000001,0,,,0
000000000000000000cx,000000000000000000de,0000000000000000002z,000000000000000000vc,879,1310,,00000000000000000002,1,,,1
0000000000000000013k,000000000000000000bs,00000000000000000051,000000000000000000m2,1763,839,,00000000000000000001,3,,,3
000000000000000001hl,0000000000000000001w,000000000000000000io,00000000000000000090,1627,1723,,00000000000000000002,4,,,4
00000000000000000048,000000000000000000fn,000000000000000000fx,000000000000000000d5,523,1587,,00000000000000000001,2,,,2
000000000000000000dj,000000000000000000e8,000000000000000000r8,000000000000000000wo,187,483,,00000000000000000002,5,,,5
000000000000000000cz,0000000000000000005f,000000000000000000hh,000000000000000000m1,1390,147,,00000000000000000001,0,,,0
000000000000000001tn,0000000000000000000p,00000000000000000118,000000000000000000uz,343,1350,,00000000000000000002,1,,,1
000000000000000000ui,000000000000000000dh,000000000000000000zi,000000000000000000cl,241,303,,00000000000000000001,3,,,3
000000000000000001h1,000000000000000000dy,000000000000000000l3,000000000000000000wv,1892,201,,00000000000000000002,4,,,4
000000000000000000g5,00000000000000000094,0000000000000000006f,000000000000000000jc,575,1852,,00000000000000000001,2,,,2
000000000000000000t3,000000000000000000co,000000000000000000is,000000000000000000ss,1584,535,,00000000000000000002,5,,,5
000000000000000001c3,000000000000000000e7,000000000000000000gg,000000000000000000u2,1073,1544,,00000000000000000001,0,,,0
000000000000000001l7,0000000000000000004p,000000000000000000g4,000000000000000000s7,945,1033,,00000000000000000002,1,,,1
0000000000000000012t,0000000000000000009y,000000000000000000h8,000000000000000000ko,767,905,,00000000000000000001,3,,,3
000000000000000001tr,0000000000000000006b,00000000000000000107,0000000000000000007p,127,727,,00000000000000000002,4,,,4
000000000000000001ko,0000000000000000002c,000000000000000000av,00000000000000000058,869,87,,00000000000000000001,2,,,2
0000000000000000007o,0000000000000000004m,0000000000000000003b,000000000000000000u5,133,829,,00000000000000000002,5,,,5
0000000000000000002c,0000000000000000007s,00000000000000000019,0000000000000000009f,832,93,,00000000000000000001,0,,,0
000000000000000001p5,00000000000000000061,0000000000000000012s,000000000000000000b2,1195,792,,00000000000000000002,1,,,1
000000000000000001ps,000000000000000000ar,000000000000000000a8,0000000000000000001i,599,1155,,00000000000000000001,3,,,3
000000000000000000v9,0000000000000000007t,00000000000000000034,000000000000000000t9,1021,559,,00000000000000000002,4,,,4
0000000000000000019i,0000000000000000006r,000000000000000000hj,000000000000000000hw,988,981,,00000000000000000001,2,,,2
000000000000000001hc,0000000000000000007c,000000000000000000cq,0000000000000000005g,448,948,,00000000000000000002,5,,,5
000000000000000001f9,00000000000000000017,0000000000000000005x,000000000000000000b8,635,408,,00000000000000000001,0,,,0
000000000000000001va,00000000000000000031,000000000000000000pz,0000000000000000007g,265,595,,00000000000000000002,1,,,1
00000000000000000022,0000000000000000000r,000000000000000000og,000000000000000000v6,1619,225,,00000000000000000001,3,,,3
000000000000000000qh,0000000000000000002i,000000000000000000vm,00000000000000000038,708,1579,,00000000000000000002,4,,,4
000000000000000001un,0000000000000000008y,000000000000000000oh,000000000000000000hn,1573,668,,00000000000000000001,2,,,2
00000000000000000143,0000000000000000008c,000000000000000000ua,0000000000000000003g,424,1533,,00000000000000000002,5,,,5
000000000000000000kj,0000000000000000006d,0000000000000000006s,000000000000000000tc,409,384,,00000000000000000001,0,,,0
000000000000000000ic,000000000000000000bv,000000000000000000yh,000000000000000000m5,1797,369,,00000000000000000002,1,,,1
0000000000000000014i,00000000000000000003,000000000000000000em,000000000000000000wj,1880,1757,,00000000000000000001,3,,,3
000000000000000001cl,00000000000000000026,000000000000000000s5,000000000000000000g2,600,1840,,00000000000000000002,4,,,4
000000000000000000dq,0000000000000000000a,0000000000000000007v,000000000000000000gz,1829,560,,00000000000000000001,2,,,2
00000000000000000053,00000000000000000078,0000000000000000006y,00000000000000000009,1524,1789,,00000000000000000002,5,,,5
000000000000000000ly,0000000000000000005e,000000000000000000x8,000000000000000000er,953,1484,,00000000000000000001,0,,,0
000000000000000001j6,00000000000000000099,000000000000000000eb,000000000000000000a3,1846,913,,00000000000000000002,1,,,1
000000000000000001jv,0000000000000000002t,000000000000000000a4,000000000000000000bv,172,1806,,00000000000000000001,3,,,3
0000000000000000009g,0000000000000000009l,000000000000000000wg,000000000000000000f4,1105,132,,00000000000000000002,4,,,4
0000000000000000001a,0000000000000000003x,000000000000000000nr,0000000000000000008c,1801,1065,,00000000000000000001,2,,,2
0000000000000000000e,000000000000000000d2,000000000000000000be,000000000000000000gp,1292,1761,,00000000000000000002,5,,,5
000000000000000000my,00000000000000000034,000000000000000000ex,000000000000000000h6,1018,1252,,00000000000000000001,0,,,0
000000000000000000p1,00000000000000000011,00000000000000000128,000000000000000000m3,198,978,,00000000000000000002,1,,,1
000000000000000000ox,000000000000000000ec,000000000000000000vc,000000000000000000hp,1631,158,,00000000000000000001,3,,,3
0000000000000000007l,0000000000000000008b,000000000000000000m2,000000000000000000e8,1693,1591,,00000000000000000002,4,,,4
000000000000000000oc,00000000000000000090,00000000000000000090,00000000000000000057,108,1653,,00000000000000000001,2,,,2
0000000000000000019t,0000000000000000009s,000000000000000000d5,000000000000000000si,918,68,,00000000000000000002,5,,,5
000000000000000000rw,0000000000000000001z,000000000000000000wo,000000000000000000do,1807,878,,00000000000000000001,0,,,0
000000000000000001wx,000000000000000000fx,000000000000000000m1,000000000000000000o7,878,1767,,00000000000000000002,1,,,1
0000000000000000008w,00000000000000000063,000000000000000000uz,000000000000000000ga,1366,838,,00000000000000000001,3,,,3
000000000000000000nk,00000000000000000027,000000000000000000cl,0000000000000000004w,1260,1326,,00000000000000000002,4,,,4
000000000000000000so,00000000000000000010,00000000000000000113,000000000000000000ah,654,1220,,00000000000000000001,2,,,2
000000000000000000ni,0000000000000000003c,000000000000000000wv,000000000000000000b7,104,614,,00000000000000000002,5,,,5
00000000000000000174,0000000000000000002l,000000000000000000jc,000000000000000000fr,1455,64,,00000000000000000001,0,,,0
0000000000000000015t,000000000000000000b4,000000000000000000ss,00000000000000000062,1288,1415,,00000000000000000002,1,,,1
0000000000000000018c,0000000000000000008m,000000000000000000u2,000000000000000000hm,1290,1248,,00000000000000000001,3,,,3
000000000000000001dr,0000000000000000005n,000000000000000000s7,0000000000000000001e,1860,1250,,00000000000000000002,4,,,4
00000000000000000032,0000000000000000006h,000000000000000000ko,0000000000000000002v,1029,1820,,00000000000000000001,2,,,2
000000000000000001pw,00000000000000000004,0000000000000000007p,000000000000000000r3,341,989,,00000000000000000002,5,,,5
0000000000000000011t,0000000000000000002w,00000000000000000058,0000000000000000004r,62,301,,00000000000000000001,0,,,0
0000000000000000006r,0000000000000000009b,000000000000000000u5,0000000000000000002a,1338,22,,00000000000000000002,1,,,1
000000000000000001os,000000000000000000cc,0000000000000000009f,000000000000000000xu,906,1298,,00000000000000000001,3,,,3
000000000000000000ul,000000000000000000cd,000000000000000000b2,000000000000000000u1,1099,866,,00000000000000000002,4,,,4
000000000000000001nl,000000000000000000d3,0000000000000000001i,00000000000000000095,469,1059,,00000000000000000001,2,,,2
0000000000000000016b,0000000000000000003u,000000000000000000t9,000000000000000000fw,1612,429,,00000000000000000002,5,,,5
0000000000000000016a,000000000000000000fl,000000000000000000zx,000000000000000000tt,203,1572,,00000000000000000001,0,,,0
000000000000000000mn,000000000000000000cs,000000000000000000hw,000000000000000000vv,1238,163,,00000000000000000002,1,,,1
000000000000000000uh,00000000000000000058,0000000000000000005g,000000000000000000ng,673,1198,,00000000000000000001,3,,,3
00000000000000000097,00000000000000000053,0000000000000000013e,000000000000000000vb,1660,633,,00000000000000000002,4,,,4
00000000000000000132,000000000000000000c0,000000000000000000ya,0000000000000000009j,1284,1620,,00000000000000000001,2,,,2
000000000000000000nz,0000000000000000003p,000000000000000000b8,00000000000000000067,1609,1244,,00000000000000000002,5,,,5
000000000000000000oi,000000000000000000bz,0000000000000000007g,000000000000000000jn,261,1569,,00000000000000000001,0,,,0
000000000000000001jn,0000000000000000002z,000000000000000000v6,000000000000000000ns,682,221,,00000000000000000002,1,,,1
0000000000000000014b,00000000000000000084,00000000000000000038,000000000000000000d1,1126,642,,00000000000000000001,3,,,3
000000000000000001ei,000000000000000000ep,000000000000000000hn,000000000000000000la,1203,1086,,00000000000000000002,4,,,4
000000000000000000xi,000000000000000000bm,0000000000000000003g,0000000000000000007f,248,1163,,00000000000000000001,2,,,2
000000000000000000up,0000000000000000001c,0000000000000000011b,000000000000000000l6,1426,208,,00000000000000000002,5,,,5
00000000000000000042,0000000000000000006n,000000000000000000tc,000000000000000000ij,1758,1386,,00000000000000000001,0,,,0
000000000000000000ei,0000000000000000004g,000000000000000000m5,0000000000000000005n,1332,1718,,00000000000000000002,1,,,1
000000000000000000ll,0000000000000000003g,000000000000000000wj,000000000000000000jt,302,1292,,00000000000000000001,3,,,3
000000000000000001u8,0000000000000000005h,000000000000000000g2,00000000000000000061,1425,262,,00000000000000000002,4,,,4
000000000000000000fi,00000000000000000025,000000000000000000gz,000000000000000000qe,1699,1385,,00000000000000000001,2,,,2
000000000000000000sw,0000000000000000007v,00000000000000000009,000000000000000000f2,980,1659,,00000000000000000002,5,,,5
0000000000000000010m,00000000000000000087,000000000000000000er,000000000000000000bl,1256,940,,00000000000000000001,0,,,0
0000000000000000004s,000000000000000000d7,0000000000000000010c,000000000000000000fm,1735,1216,,00000000000000000002,1,,,1
0000000000000000003x,0000000000000000006q,000000000000000000zy,000000000000000000qg,1261,1695,,00000000000000000001,3,,,3
000000000000000000da,0000000000000000006m,000000000000000000z4,000000000000000000a0,754,1221,,00000000000000000002,4,,,4
000000000000000001x8,0000000000000000003q,000000000000000000a3,000000000000000000el,310,714,,00000000000000000001,2,,,2
000000000000000000oa,000000000000000000cp,0000000000000000012z,000000000000000000qi,923,270,,00000000000000000002,5,,,5
0000000000000000016j,0000000000000000004y,000000000000000000bv,000000000000000000w9,1614,883,,00000000000000000001,0,,,0
0000000000000000007e,00000000000000000075,000000000000000000f4,000000000000000000ow,458,1574,,00000000000000000002,1,,,1
0000000000000000010e,00000000000000000054,0000000000000000008c,000000000000000000nx,1209,418,,00000000000000000001,3,,,3
000000000000000000nb,0000000000000000007p,000000000000000000gp,000000000000000000l8,147,1169,,00000000000000000002,4,,,4
000000000000000001w0,0000000000000000003v,000000000000000000h6,000000000000000000ad,221,107,,00000000000000000001,2,,,2
000000000000000001bv,0000000000000000003j,000000000000000000m3,0000000000000000003j,712,181,,00000000000000000002,5,,,5
00000000000000000183,0000000000000000007n,000000000000000000hp,000000000000000000cy,613,672,,00000000000000000001,0,,,0
000000000000000000df,0000000000000000002f,000000000000000000e8,000000000000000000s4,1020,573,,00000000000000000002,1,,,1
00000000000000000043,0000000000000000006s,00000000000000000057,0000000000000000008k,669,980,,00000000000000000001,3,,,3
0000000000000000011i,00000000000000000082,000000000000000000si,000000000000000000bj,1380,629,,00000000000000000002,4,,,4
0000000000000000008f,000000000000000000d9,000000000000000000do,0000000000000000001o,1318,1340,,00000000000000000001,2,,,2
000000000000000001m2,00000000000000000086,0000000000000000010h,0000000000000000004f,799,1278,,00000000000000000002,5,,,5
0000000000000000005l,00000000000000000073,000000000000000000o7,000000000000000000wi,271,759,,00000000000000000001,0,,,0
000000000000000001fg,000000000000000000g0,0000000000000000011m,00000000000000000083,716,231,,00000000000000000002,1,,,1
000000000000000001s0,000000000000000000db,000000000000000000ga,000000000000000000in,1551,676,,00000000000000000001,3,,,3
000000000000000001pi,0000000000000000009m,0000000000000000004w,000000000000000000pb,632,1511,,00000000000000000002,4,,,4
000000000000000000ev,0000000000000000001h,000000000000000000ah,0000000000000000007w,620,592,,00000000000000000001,2,,,2
0000000000000000016w,000000000000000000a9,0000000000000000013g,000000000000000000rt,1577,580,,00000000000000000002,5,,,5
000000000000000000sp,000000000000000000e9,000000000000000000b7,000000000000000000fv,660,1537,,00000000000000000001,0,,,0
000000000000000000p5,00000000000000000065,000000000000000000fr,000000000000000000e5,1343,620,,00000000000000000002,1,,,1
000000000000000000k7,0000000000000000001s,00000000000000000062,0000000000000000000a,1683,1303,,00000000000000000001,3,,,3
0000000000000000002f,000000000000000000c7,00000000000000000108,000000000000000000ge,1697,1643,,00000000000000000002,4,,,4
000000000000000000n1,0000000000000000008r,000000000000000000hm,000000000000000000cf,431,1657,,00000000000000000001,2,,,2
0000000000000000002l,0000000000000000003a,00000000000000000116,0000000000000000005f,159,391,,00000000000000000002,5,,,5
000000000000000000m0,00000000000000000015,0000000000000000001e,000000000000000000or,85,119,,00000000000000000001,0,,,0
000000000000000000w3,0000000000000000001l,0000000000000000002v,000000000000000000h7,1504,45,,00000000000000000002,1,,,1
000000000000000001hf,000000000000000000d5,000000000000000000r3,000000000000000000ip,1855,1464,,00000000000000000001,3,,,3
000000000000000000fj,0000000000000000005a,0000000000000000004r,000000000000000000tv,1436,1815,,00000000000000000002,4,,,4
000000000000000000r9,00000000000000000089,0000000000000000002a,000000000000000000vo,408,1396,,00000000000000000001,2,,,2
000000000000000001wq,000000000000000000eb,000000000000000000xu,0000000000000000009n,1738,368,,00000000000000000002,5,,,5
000000000000000001pp,0000000000000000007l,00000000000000000106,000000000000000000cr,152,1698,,00000000000000000001,0,,,0
000000000000000000qc,0000000000000000000z,000000000000000000u1,000000000000000000pn,671,112,,00000000000000000002,1,,,1
