trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000005b,000000000000000000hm,000000000000000000hm,0000000000000000004m,40,000000000000000001nw,1,1,2156
00000000000000000021,0000000000000000001e,0000000000000000001e,0000000000000000007s,46,000000000000000000l4,0,0,760
0000000000000000000c,0000000000000000002v,0000000000000000002v,00000000000000000061,13,000000000000000002v4,1,1,3712
00000000000000000014,000000000000000000r3,000000000000000000r3,000000000000000000ar,28,000000000000000001vn,0,0,2435
0000000000000000000v,0000000000000000004r,0000000000000000004r,0000000000000000007t,11,000000000000000002r3,1,1,3567
00000000000000000044,0000000000000000002a,0000000000000000002a,0000000000000000006r,7,0000000000000000008i,0,0,306
0000000000000000004d,00000000000000000095,00000000000000000095,0000000000000000007c,43,000000000000000003fg,1,1,4444
0000000000000000001a,000000000000000000fw,000000000000000000fw,00000000000000000017,39,000000000000000001jy,0,0,2014
00000000000000000057,000000000000000000tt,000000000000000000tt,00000000000000000031,65,00000000000000000328,1,1,3968
0000000000000000001p,000000000000000000ng,000000000000000000ng,0000000000000000000r,45,0000000000000000031r,0,0,3951
0000000000000000006t,0000000000000000009j,0000000000000000009j,0000000000000000002i,6,0000000000000000029w,1,1,2948
00000000000000000040,00000000000000000067,00000000000000000067,0000000000000000008y,36,000000000000000002xx,0,0,3813
0000000000000000006f,000000000000000000jn,000000000000000000jn,0000000000000000008c,44,000000000000000002wr,1,1,3771
0000000000000000000g,000000000000000000ns,000000000000000000ns,0000000000000000006d,4,000000000000000001sv,0,0,2335
0000000000000000006a,000000000000000000d1,000000000000000000d1,000000000000000000bv,22,000000000000000001w3,1,1,2451
0000000000000000000t,000000000000000000la,000000000000000000la,00000000000000000003,47,000000000000000003hb,0,0,4511
0000000000000000004f,0000000000000000007f,0000000000000000007f,00000000000000000026,20,000000000000000001e8,1,1,1808
0000000000000000002q,000000000000000000l6,000000000000000000l6,0000000000000000000a,33,000000000000000002ue,0,0,3686
0000000000000000002d,000000000000000000ij,000000000000000000ij,00000000000000000078,23,000000000000000001jc,1,1,1992
0000000000000000005c,0000000000000000005n,0000000000000000005n,0000000000000000005e,54,000000000000000000dx,0,0,501
0000000000000000003f,000000000000000000jt,000000000000000000jt,00000000000000000099,53,0000000000000000024r,1,1,2763
0000000000000000004r,00000000000000000061,00000000000000000061,0000000000000000002t,62,0000000000000000028p,0,0,2905
0000000000000000002x,000000000000000000qe,000000000000000000qe,0000000000000000009l,24,000000000000000000zg,1,1,1276
0000000000000000000j,000000000000000000f2,000000000000000000f2,0000000000000000003x,61,00000000000000000080,0,0,288
0000000000000000002r,000000000000000000bl,000000000000000000bl,000000000000000000d2,17,000000000000000001es,1,1,1828
0000000000000000002j,000000000000000000fm,000000000000000000fm,00000000000000000034,12,0000000000000000005d,0,0,193
00000000000000000047,000000000000000000qg,000000000000000000qg,00000000000000000011,35,0000000000000000012c,1,1,1380
0000000000000000004n,000000000000000000a0,000000000000000000a0,000000000000000000ec,37,0000000000000000011w,0,0,1364
0000000000000000000b,000000000000000000el,000000000000000000el,0000000000000000008b,51,000000000000000000bo,1,1,420
0000000000000000006p,000000000000000000qi,000000000000000000qi,00000000000000000090,48,000000000000000000rq,0,0,998
0000000000000000005w,000000000000000000ow,000000000000000000ow,0000000000000000009s,27,0000000000000000018p,1,1,1609
0000000000000000000y,000000000000000000nx,000000000000000000nx,0000000000000000001z,63,000000000000000002tl,0,0,3657
00000000000000000074,000000000000000000l8,000000000000000000l8,000000000000000000fx,31,000000000000000000ux,1,1,1113
0000000000000000006z,000000000000000000ad,000000000000000000ad,00000000000000000063,9,0000000000000000019o,0,0,1644
0000000000000000004k,0000000000000000003j,0000000000000000003j,00000000000000000027,57,0000000000000000027u,1,1,2874
0000000000000000006c,000000000000000000cy,000000000000000000cy,00000000000000000010,18,000000000000000003k6,0,0,4614
0000000000000000004z,000000000000000000s4,000000000000000000s4,0000000000000000003c,19,000000000000000001kl,1,1,2037
00000000000000000016,0000000000000000008k,0000000000000000008k,0000000000000000002l,26,0000000000000000002r,0,0,99
0000000000000000002b,000000000000000000bj,000000000000000000bj,000000000000000000b4,14,000000000000000003dp,1,1,4381
0000000000000000003w,0000000000000000001o,0000000000000000001o,0000000000000000008m,32,0000000000000000039f,0,0,4227
0000000000000000003o,0000000000000000004f,0000000000000000004f,0000000000000000005n,16,00000000000000000309,1,1,3897
00000000000000000019,00000000000000000083,00000000000000000083,0000000000000000006h,5,000000000000000001mf,0,0,2103
0000000000000000004h,000000000000000000in,000000000000000000in,00000000000000000004,29,0000000000000000032x,1,1,3993
00000000000000000046,000000000000000000pb,000000000000000000pb,0000000000000000002w,60,000000000000000003mh,0,0,4697
00000000000000000013,0000000000000000007w,0000000000000000007w,0000000000000000009b,10,000000000000000000aa,1,1,370
00000000000000000005,000000000000000000rt,000000000000000000rt,000000000000000000cc,64,000000000000000001eg,0,0,1816
0000000000000000003m,000000000000000000fv,000000000000000000fv,000000000000000000cd,38,000000000000000000q3,1,1,939
0000000000000000002p,000000000000000000e5,000000000000000000e5,000000000000000000d3,58,00000000000000000263,0,0,2811
0000000000000000006j,0000000000000000000a,0000000000000000000a,0000000000000000003u,59,000000000000000001j8,1,1,1988
0000000000000000001k,000000000000000000ge,000000000000000000ge,000000000000000000fl,3,0000000000000000029u,0,0,2946
00000000000000000076,000000000000000000cf,000000000000000000cf,000000000000000000cs,15,000000000000000002un,1,1,3695
0000000000000000004i,0000000000000000005f,0000000000000000005f,00000000000000000058,56,000000000000000002jo,0,0,3300
0000000000000000004w,000000000000000000or,000000000000000000or,00000000000000000053,49,000000000000000003iv,1,1,4567
0000000000000000000i,000000000000000000h7,000000000000000000h7,000000000000000000c0,34,000000000000000000ma,0,0,802
0000000000000000001o,000000000000000000ip,000000000000000000ip,0000000000000000003p,30,0000000000000000001f,1,1,51
0000000000000000005k,000000000000000000tv,000000000000000000tv,000000000000000000bz,2,000000000000000002bl,0,0,3009
0000000000000000004b,0000000000000000009n,0000000000000000009n,0000000000000000002z,8,000000000000000002eu,1,1,3126
00000000000000000002,000000000000000000cr,000000000000000000cr,00000000000000000084,50,000000000000000003bo,0,0,4308
0000000000000000001g,000000000000000000pn,000000000000000000pn,000000000000000000ep,41,00000000000000000331,1,1,3997
00000000000000000066,000000000000000000jw,000000000000000000jw,000000000000000000bm,42,000000000000000002yb,0,0,3827
0000000000000000001x,000000000000000000i5,000000000000000000i5,0000000000000000001c,25,000000000000000001wm,1,1,2470
0000000000000000006e,000000000000000000c0,000000000000000000c0,0000000000000000006n,52,000000000000000001l5,0,0,2057
0000000000000000002m,000000000000000000hi,000000000000000000hi,0000000000000000004g,55,000000000000000000zj,1,1,1279
00000000000000000060,000000000000000000ed,000000000000000000ed,0000000000000000003g,21,000000000000000002t1,0,0,3637
00000000000000000042,000000000000000000de,000000000000000000de,0000000000000000005h,40,000000000000000003f8,1,1,4436
0000000000000000005t,0000000000000000009d,0000000000000000009d,00000000000000000025,46,0000000000000000016u,0,0,1542
0000000000000000000o,000000000000000000ne,000000000000000000ne,0000000000000000007v,13,000000000000000000pf,1,1,915
00000000000000000028,000000000000000000re,000000000000000000re,00000000000000000087,28,0000000000000000031q,0,0,3950
0000000000000000001q,000000000000000000ay,000000000000000000ay,000000000000000000d7,11,00000000000000000289,1,1,2889
0000000000000000003d,000000000000000000ff,000000000000000000ff,0000000000000000006q,7,00000000000000000098,0,0,332
0000000000000000003b,000000000000000000gs,000000000000000000gs,0000000000000000006m,43,000000000000000001ns,1,1,2152
0000000000000000001v,000000000000000000ta,000000000000000000ta,0000000000000000003q,39,0000000000000000001c,0,0,48
0000000000000000002h,000000000000000000ez,000000000000000000ez,000000000000000000cp,65,0000000000000000026o,1,1,2832
0000000000000000002k,0000000000000000005a,0000000000000000005a,0000000000000000004y,45,00000000000000000101,0,0,1297
0000000000000000003e,000000000000000000ps,000000000000000000ps,00000000000000000075,6,000000000000000001b8,1,1,1700
00000000000000000041,000000000000000000rk,000000000000000000rk,00000000000000000054,36,0000000000000000006e,0,0,230
00000000000000000043,000000000000000000kh,000000000000000000kh,0000000000000000007p,44,000000000000000002qz,1,1,3563
0000000000000000004t,000000000000000000ck,000000000000000000ck,0000000000000000003v,4,0000000000000000001y,0,0,70
0000000000000000000w,000000000000000000du,000000000000000000du,0000000000000000003j,22,0000000000000000036q,1,1,4130
0000000000000000001n,0000000000000000008v,0000000000000000008v,0000000000000000007n,47,000000000000000002pa,0,0,3502
0000000000000000002n,00000000000000000020,00000000000000000020,0000000000000000002f,20,000000000000000001hs,1,1,1936
0000000000000000001j,000000000000000000cp,000000000000000000cp,0000000000000000006s,33,00000000000000000377,0,0,4147
0000000000000000001m,0000000000000000009l,0000000000000000009l,00000000000000000082,23,000000000000000003h5,1,1,4505
0000000000000000005g,0000000000000000009h,0000000000000000009h,000000000000000000d9,54,000000000000000000q0,0,0,936
0000000000000000001f,0000000000000000002x,0000000000000000002x,00000000000000000086,53,0000000000000000007m,1,1,274
0000000000000000004q,000000000000000000bf,000000000000000000bf,00000000000000000073,62,000000000000000002ex,0,0,3129
0000000000000000006u,000000000000000000cm,000000000000000000cm,000000000000000000g0,24,000000000000000003gl,1,1,4485
0000000000000000003n,000000000000000000dt,000000000000000000dt,000000000000000000db,61,000000000000000003f5,0,0,4433
0000000000000000001r,000000000000000000mx,000000000000000000mx,0000000000000000009m,17,0000000000000000011x,1,1,1365
0000000000000000005u,000000000000000000tx,000000000000000000tx,0000000000000000001h,12,000000000000000000db,0,0,479
00000000000000000012,0000000000000000002b,0000000000000000002b,000000000000000000a9,35,0000000000000000025g,1,1,2788
0000000000000000005i,000000000000000000ey,000000000000000000ey,000000000000000000e9,37,000000000000000003do,0,0,4380
0000000000000000002v,0000000000000000000c,0000000000000000000c,00000000000000000065,51,000000000000000000ld,1,1,769
00000000000000000007,000000000000000000jo,000000000000000000jo,0000000000000000001s,48,000000000000000001um,0,0,2398
00000000000000000052,000000000000000000bt,000000000000000000bt,000000000000000000c7,27,0000000000000000012g,1,1,1384
0000000000000000000m,000000000000000000dg,000000000000000000dg,0000000000000000008r,63,0000000000000000018g,0,0,1600
00000000000000000069,0000000000000000006i,0000000000000000006i,0000000000000000003a,31,000000000000000003ch,1,1,4337
0000000000000000001w,000000000000000000jd,000000000000000000jd,00000000000000000015,9,000000000000000002jk,0,0,3296
0000000000000000005f,0000000000000000009m,0000000000000000009m,0000000000000000001l,57,000000000000000003cb,1,1,4331
0000000000000000000p,000000000000000000b4,000000000000000000b4,000000000000000000d5,18,0000000000000000039s,0,0,4240
0000000000000000004p,000000000000000000mw,000000000000000000mw,0000000000000000005a,19,0000000000000000014v,1,1,1471
0000000000000000006b,000000000000000000tg,000000000000000000tg,00000000000000000089,26,000000000000000000wr,0,0,1179
0000000000000000002c,000000000000000000i8,000000000000000000i8,000000000000000000eb,14,000000000000000000y5,1,1,1229
0000000000000000004m,000000000000000000bd,000000000000000000bd,0000000000000000007l,32,000000000000000001we,0,0,2462
00000000000000000061,000000000000000000l0,000000000000000000l0,0000000000000000000z,16,0000000000000000039i,1,1,4230
0000000000000000006r,00000000000000000002,00000000000000000002,000000000000000000cl,5,000000000000000003cd,0,0,4333
00000000000000000017,0000000000000000003a,0000000000000000003a,000000000000000000dx,29,0000000000000000020w,1,1,2624
00000000000000000031,000000000000000000d3,000000000000000000d3,0000000000000000000x,60,000000000000000003mv,0,0,4711
0000000000000000000r,000000000000000000ry,000000000000000000ry,00000000000000000032,10,000000000000000002tv,1,1,3667
0000000000000000002i,00000000000000000013,00000000000000000013,00000000000000000038,64,000000000000000000dn,0,0,491
0000000000000000006d,000000000000000000ch,000000000000000000ch,000000000000000000aw,38,000000000000000000fa,1,1,550
00000000000000000003,000000000000000000ii,000000000000000000ii,0000000000000000002u,58,000000000000000001vh,0,0,2429
00000000000000000026,000000000000000000td,000000000000000000td,0000000000000000009g,59,000000000000000002h9,1,1,3213
0000000000000000000a,0000000000000000005z,0000000000000000005z,000000000000000000f2,3,000000000000000000vh,0,0,1133
00000000000000000078,0000000000000000006c,0000000000000000006c,0000000000000000003h,15,000000000000000000xr,1,1,1215
0000000000000000005e,000000000000000000lz,000000000000000000lz,00000000000000000067,56,0000000000000000019g,0,0,1636
0000000000000000002t,000000000000000000bi,000000000000000000bi,000000000000000000bb,49,000000000000000000px,1,1,933
0000000000000000003x,0000000000000000003i,0000000000000000003i,000000000000000000do,34,000000000000000003iz,0,0,4571
00000000000000000034,00000000000000000033,00000000000000000033,0000000000000000007a,30,000000000000000000eh,1,1,521
00000000000000000011,0000000000000000009w,0000000000000000009w,000000000000000000ex,2,000000000000000000jy,0,0,718
0000000000000000001z,000000000000000000ri,000000000000000000ri,0000000000000000003i,8,000000000000000001su,1,1,2334
00000000000000000063,00000000000000000012,00000000000000000012,0000000000000000006x,50,000000000000000001g9,0,0,1881
