route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0000000000000000002k,0000000000000000006w,000000000000000004or,0000000000000000005s,00000000000000000051,18,000000000000000004or,0000000000000000010e,42
000000000000000000ae,0000000000000000004a,000000000000000001rg,0000000000000000007a,000000000000000000io,98,000000000000000001rg,000000000000000000nb,38
000000000000000000hv,0000000000000000004x,000000000000000003ll,000000000000000000q4,000000000000000000fx,90,000000000000000003ll,00000000000000000183,44
000000000000000000fy,0000000000000000005p,000000000000000003w6,000000000000000000xs,000000000000000000r8,10,000000000000000003w6,000000000000000000df,5
000000000000000000fs,0000000000000000004v,0000000000000000026x,000000000000000000xx,000000000000000000hh,33,0000000000000000026x,00000000000000000043,35
000000000000000000hu,0000000000000000006v,0000000000000000020d,000000000000000000ju,000000000000000000l3,41,0000000000000000020d,0000000000000000011i,43
000000000000000000f8,0000000000000000004l,000000000000000002rq,0000000000000000007i,0000000000000000006f,82,000000000000000002rq,0000000000000000008f,3
0000000000000000003e,0000000000000000004u,000000000000000001a7,000000000000000000oj,000000000000000000is,44,000000000000000001a7,0000000000000000005l,21
00000000000000000041,00000000000000000049,000000000000000003qx,000000000000000000bm,000000000000000000gg,38,000000000000000003qx,000000000000000000ev,46
00000000000000000043,0000000000000000003z,000000000000000004wv,000000000000000000wh,000000000000000000g4,4,000000000000000004wv,0000000000000000016w,19
000000000000000000dm,0000000000000000002y,0000000000000000045u,0000000000000000002z,000000000000000000h8,96,0000000000000000045u,000000000000000000sp,32
000000000000000000hk,0000000000000000000h,000000000000000002ly,00000000000000000051,000000000000000000av,55,000000000000000002ly,000000000000000000p5,22
00000000000000000080,0000000000000000003k,000000000000000003ha,000000000000000000io,0000000000000000003b,17,000000000000000003ha,000000000000000000k7,23
000000000000000000bt,00000000000000000059,000000000000000004k4,000000000000000000fx,00000000000000000019,59,000000000000000004k4,0000000000000000002f,16
0000000000000000004t,0000000000000000006k,0000000000000000011v,000000000000000000r8,000000000000000000a8,1,0000000000000000011v,000000000000000000n1,11
000000000000000000cu,0000000000000000002a,000000000000000000a1,000000000000000000hh,00000000000000000034,51,000000000000000000a1,0000000000000000002l,34
000000000000000000er,00000000000000000036,000000000000000000zp,000000000000000000l3,000000000000000000hj,68,000000000000000000zp,000000000000000000m0,36
000000000000000000h3,0000000000000000000l,000000000000000004g6,0000000000000000006f,000000000000000000cq,93,000000000000000004g6,000000000000000000w3,50
0000000000000000000w,0000000000000000001y,000000000000000003y1,000000000000000000is,0000000000000000005x,23,000000000000000003y1,000000000000000000fj,47
000000000000000000cb,0000000000000000001u,0000000000000000014h,000000000000000000gg,000000000000000000pz,79,0000000000000000014h,000000000000000000r9,26
000000000000000000bn,00000000000000000064,000000000000000004k3,000000000000000000g4,000000000000000000og,61,000000000000000004k3,000000000000000000qc,30
0000000000000000001n,0000000000000000006g,000000000000000003yh,000000000000000000h8,000000000000000000vm,66,000000000000000003yh,000000000000000000bc,8
000000000000000000el,0000000000000000005o,000000000000000001up,000000000000000000av,000000000000000000oh,88,000000000000000001up,000000000000000000gj,17
000000000000000000et,00000000000000000023,0000000000000000017d,0000000000000000003b,000000000000000000ua,91,0000000000000000017d,00000000000000000069,18
0000000000000000002n,0000000000000000006y,000000000000000001kk,00000000000000000019,0000000000000000006s,31,000000000000000001kk,0000000000000000017v,25
000000000000000000ck,0000000000000000001t,00000000000000000014,000000000000000000a8,000000000000000000em,58,00000000000000000014,000000000000000000ik,13
000000000000000000dr,00000000000000000048,000000000000000001tk,00000000000000000034,000000000000000000s5,94,000000000000000001tk,0000000000000000016l,31
000000000000000000ht,0000000000000000000s,0000000000000000045v,000000000000000000hj,0000000000000000007v,54,0000000000000000045v,000000000000000000ao,15
000000000000000000ei,0000000000000000005j,000000000000000003kt,000000000000000000cq,0000000000000000006y,57,000000000000000003kt,000000000000000000a9,4
000000000000000000cn,0000000000000000003l,000000000000000002ma,0000000000000000005x,000000000000000000x8,50,000000000000000002ma,000000000000000000fk,28
000000000000000000cr,00000000000000000029,0000000000000000002y,000000000000000000pz,000000000000000000eb,62,0000000000000000002y,00000000000000000158,9
000000000000000000eh,0000000000000000002g,000000000000000004tq,000000000000000000og,000000000000000000a4,37,000000000000000004tq,000000000000000000pd,37
000000000000000000bx,0000000000000000005d,000000000000000003th,000000000000000000vm,000000000000000000wg,6,000000000000000003th,0000000000000000003o,2
0000000000000000001j,00000000000000000009,000000000000000001do,000000000000000000oh,000000000000000000nr,21,000000000000000001do,000000000000000000tl,14
000000000000000000bp,0000000000000000006i,0000000000000000046m,000000000000000000ua,000000000000000000be,67,0000000000000000046m,000000000000000000ys,48
0000000000000000001m,0000000000000000000u,000000000000000000lo,0000000000000000006s,000000000000000000ex,24,000000000000000000lo,000000000000000000r6,33
000000000000000000dv,0000000000000000002s,000000000000000004mg,000000000000000000yh,000000000000000000vc,83,000000000000000004mg,0000000000000000004e,29
0000000000000000008u,00000000000000000001,000000000000000002j7,000000000000000000em,000000000000000000m2,42,000000000000000002j7,00000000000000000187,1
0000000000000000005g,0000000000000000000q,000000000000000002r0,000000000000000000s5,00000000000000000090,26,000000000000000002r0,0000000000000000001w,7
0000000000000000001f,00000000000000000033,0000000000000000003l,0000000000000000007v,000000000000000000d5,89,0000000000000000003l,000000000000000000oe,49
0000000000000000008t,00000000000000000037,0000000000000000044y,0000000000000000006y,000000000000000000wo,2,0000000000000000044y,000000000000000000na,40
0000000000000000004q,0000000000000000001b,000000000000000004ql,000000000000000000x8,000000000000000000m1,77,000000000000000004ql,0000000000000000010u,41
000000000000000000ao,0000000000000000005x,000000000000000001lf,000000000000000000eb,000000000000000000uz,9,000000000000000001lf,000000000000000000xw,24
0000000000000000007j,0000000000000000004s,000000000000000001fx,000000000000000000a4,000000000000000000cl,36,000000000000000001fx,000000000000000000h2,20
000000000000000000fr,0000000000000000006l,0000000000000000005e,000000000000000000wg,000000000000000000wv,70,0000000000000000005e,0000000000000000001s,39
000000000000000000h4,00000000000000000030,0000000000000000013z,000000000000000000nr,000000000000000000jc,78,0000000000000000013z,0000000000000000013b,45
0000000000000000006u,0000000000000000005b,000000000000000003ql,000000000000000000be,000000000000000000ss,35,000000000000000003ql,000000000000000000yo,12
0000000000000000009i,00000000000000000021,000000000000000004d7,000000000000000000ex,000000000000000000u2,92,000000000000000004d7,000000000000000000yq,27
0000000000000000003n,0000000000000000000c,000000000000000002te,000000000000000000vc,000000000000000000s7,3,000000000000000002te,000000000000000000rh,10
000000000000000000aj,00000000000000000014,0000000000000000040j,000000000000000000m2,000000000000000000ko,47,0000000000000000040j,0000000000000000008d,6
0000000000000000001r,0000000000000000000v,000000000000000002k1,00000000000000000090,0000000000000000007p,76,000000000000000002k1,0000000000000000000m,42
000000000000000000hh,00000000000000000044,00000000000000000446,000000000000000000d5,00000000000000000058,86,00000000000000000446,00000000000000000102,38
0000000000000000005u,0000000000000000004d,000000000000000003gp,000000000000000000wo,000000000000000000u5,52,000000000000000003gp,000000000000000000o2,44
000000000000000000bj,0000000000000000001a,000000000000000003lp,000000000000000000m1,0000000000000000009f,63,000000000000000003lp,000000000000000000tf,5
00000000000000000012,00000000000000000057,0000000000000000042q,000000000000000000uz,000000000000000000b2,40,0000000000000000042q,000000000000000000bx,35
000000000000000000cv,0000000000000000001p,0000000000000000013h,000000000000000000cl,0000000000000000001i,56,0000000000000000013h,0000000000000000017o,43
0000000000000000005i,0000000000000000006t,000000000000000002x3,000000000000000000wv,000000000000000000t9,34,000000000000000002x3,0000000000000000004j,3
0000000000000000002v,00000000000000000040,000000000000000002cj,000000000000000000jc,000000000000000000hw,32,000000000000000002cj,000000000000000000xa,21
00000000000000000007,0000000000000000006f,0000000000000000042l,000000000000000000ss,0000000000000000005g,75,0000000000000000042l,000000000000000000hl,46
00000000000000000052,0000000000000000000g,000000000000000000va,000000000000000000u2,000000000000000000b8,13,000000000000000000va,000000000000000000yk,19
0000000000000000008e,0000000000000000006a,000000000000000004xk,000000000000000000s7,0000000000000000007g,43,000000000000000004xk,0000000000000000017l,32
0000000000000000009a,0000000000000000000t,000000000000000003un,000000000000000000ko,000000000000000000v6,14,000000000000000003un,00000000000000000065,22
000000000000000000h0,0000000000000000004f,000000000000000003ai,0000000000000000007p,00000000000000000038,49,000000000000000003ai,000000000000000000hu,23
0000000000000000000m,0000000000000000002q,00000000000000000167,00000000000000000058,000000000000000000hn,12,00000000000000000167,000000000000000000u6,16
000000000000000000fw,0000000000000000002d,0000000000000000031j,000000000000000000u5,0000000000000000003g,85,0000000000000000031j,000000000000000000wb,11
00000000000000000069,0000000000000000005c,000000000000000001ws,0000000000000000009f,000000000000000000tc,53,000000000000000001ws,0000000000000000005s,34
00000000000000000095,0000000000000000003f,000000000000000004ma,000000000000000000b2,000000000000000000m5,5,000000000000000004ma,0000000000000000012i,36
000000000000000000de,0000000000000000004r,0000000000000000029d,0000000000000000001i,000000000000000000wj,19,0000000000000000029d,000000000000000000zw,50
000000000000000000bs,0000000000000000002x,0000000000000000022s,000000000000000000t9,000000000000000000g2,73,0000000000000000022s,0000000000000000007a,47
0000000000000000001w,0000000000000000000j,000000000000000003bg,000000000000000000hw,000000000000000000gz,22,000000000000000003bg,0000000000000000012h,26
000000000000000000fn,0000000000000000002r,000000000000000002px,0000000000000000005g,00000000000000000009,71,000000000000000002px,000000000000000000q4,30
000000000000000000e8,0000000000000000002j,000000000000000001hz,000000000000000000ya,000000000000000000er,7,000000000000000001hz,000000000000000000xs,8
0000000000000000005f,00000000000000000047,000000000000000003io,000000000000000000b8,000000000000000000a3,48,000000000000000003io,000000000000000000xx,17
0000000000000000000p,0000000000000000004n,000000000000000001qq,0000000000000000007g,000000000000000000bv,95,000000000000000001qq,000000000000000000ju,18
000000000000000000i2,0000000000000000000b,000000000000000002ez,000000000000000000v6,000000000000000000f4,16,000000000000000002ez,0000000000000000007i,25
000000000000000000dh,0000000000000000006p,000000000000000003jv,00000000000000000038,0000000000000000008c,81,000000000000000003jv,000000000000000000oj,13
000000000000000000dy,0000000000000000005w,0000000000000000012k,000000000000000000hn,000000000000000000gp,20,0000000000000000012k,0000000000000000017q,31
00000000000000000094,0000000000000000000y,000000000000000001f0,0000000000000000003g,000000000000000000h6,69,000000000000000001f0,000000000000000000bm,15
000000000000000000co,0000000000000000004k,000000000000000001lp,000000000000000000tc,000000000000000000m3,65,000000000000000001lp,000000000000000000wh,4
000000000000000000e7,0000000000000000006c,000000000000000001wb,000000000000000000m5,000000000000000000hp,74,000000000000000001wb,0000000000000000002z,28
0000000000000000004p,0000000000000000004z,000000000000000003uf,000000000000000000wj,000000000000000000e8,64,000000000000000003uf,00000000000000000051,9
0000000000000000009y,00000000000000000016,000000000000000002xe,000000000000000000g2,00000000000000000057,27,000000000000000002xe,000000000000000000io,37
0000000000000000006b,0000000000000000002b,000000000000000002uk,000000000000000000gz,000000000000000000si,80,000000000000000002uk,000000000000000000fx,2
