trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
000000000000000000an,000000000000000000bx,000000000000000000bx,000000000000000000hy,,000000000000000001do,2,2,1788
0000000000000000005z,0000000000000000017o,0000000000000000017o,000000000000000000i4,,0000000000000000046m,0,0,5422
00000000000000000018,0000000000000000004j,0000000000000000004j,000000000000000000mg,,000000000000000000lo,1,1,780
0000000000000000003r,000000000000000000xa,000000000000000000xa,000000000000000000n0,,000000000000000004mg,2,2,5992
0000000000000000003s,000000000000000000hl,000000000000000000hl,0000000000000000009f,,000000000000000002j7,0,0,3283
00000000000000000039,00000000000000000190,00000000000000000190,000000000000000000km,,000000000000000002r0,1,1,3564
0000000000000000000f,000000000000000000yk,000000000000000000yk,0000000000000000003d,,0000000000000000003l,2,2,129
000000000000000000au,0000000000000000017l,0000000000000000017l,0000000000000000003b,,0000000000000000044y,0,0,5362
0000000000000000001e,00000000000000000065,00000000000000000065,0000000000000000001v,,000000000000000004ql,1,1,6141
00000000000000000083,000000000000000000hu,000000000000000000hu,000000000000000000kd,,000000000000000001lf,2,2,2067
0000000000000000000d,000000000000000000u6,000000000000000000u6,0000000000000000002h,,000000000000000001fx,0,0,1869
0000000000000000009e,000000000000000000wb,000000000000000000wb,00000000000000000088,,0000000000000000005e,1,1,194
0000000000000000004o,0000000000000000005s,0000000000000000005s,000000000000000000hl,,0000000000000000013z,2,2,1439
00000000000000000098,0000000000000000012i,0000000000000000012i,0000000000000000008q,,000000000000000003ql,0,0,4845
00000000000000000055,000000000000000000zw,000000000000000000zw,0000000000000000002k,,000000000000000004d7,1,1,5659
0000000000000000009v,0000000000000000007a,0000000000000000007a,000000000000000000ae,,000000000000000002te,2,2,3650
00000000000000000045,0000000000000000012h,0000000000000000012h,000000000000000000hv,,0000000000000000040j,0,0,5203
0000000000000000002e,000000000000000000q4,000000000000000000q4,000000000000000000fy,,0000000000000000057z,1,1,6767
00000000000000000062,000000000000000000xs,000000000000000000xs,000000000000000000m6,,000000000000000002k1,2,2,3313
0000000000000000001i,000000000000000000xx,000000000000000000xx,000000000000000000fs,,00000000000000000446,0,0,5334
00000000000000000050,000000000000000000ju,000000000000000000ju,000000000000000000hu,,000000000000000003gp,1,1,4489
00000000000000000006,0000000000000000007i,0000000000000000007i,000000000000000000f8,,000000000000000003lp,2,2,4669
0000000000000000004c,000000000000000000oj,000000000000000000oj,0000000000000000003e,,0000000000000000042q,0,0,5282
0000000000000000000k,0000000000000000017q,0000000000000000017q,00000000000000000041,,0000000000000000013h,1,1,1421
000000000000000000as,000000000000000000bm,000000000000000000bm,000000000000000000kn,,000000000000000002x3,2,2,3783
0000000000000000004j,000000000000000000wh,000000000000000000wh,00000000000000000043,,000000000000000002cj,0,0,3043
0000000000000000005m,0000000000000000002z,0000000000000000002z,000000000000000000m3,,0000000000000000042l,1,1,5277
0000000000000000005r,00000000000000000051,00000000000000000051,000000000000000000dm,,000000000000000000va,2,2,1126
0000000000000000009d,000000000000000000io,000000000000000000io,000000000000000000hk,,000000000000000004xk,0,0,6392
0000000000000000007u,000000000000000000fx,000000000000000000fx,00000000000000000080,,000000000000000005at,1,1,6869
0000000000000000007h,000000000000000000r8,000000000000000000r8,000000000000000000bt,,000000000000000003un,2,2,4991
00000000000000000068,000000000000000000hh,000000000000000000hh,000000000000000000ko,,000000000000000003ai,0,0,4266
00000000000000000022,00000000000000000118,00000000000000000118,0000000000000000004t,,00000000000000000167,1,1,1519
0000000000000000000n,000000000000000000zi,000000000000000000zi,000000000000000000cu,,0000000000000000031j,2,2,3943
0000000000000000003y,000000000000000000l3,000000000000000000l3,000000000000000000er,,000000000000000001ws,0,0,2476
0000000000000000003t,0000000000000000006f,0000000000000000006f,000000000000000000j5,,000000000000000004ma,1,1,5986
00000000000000000081,000000000000000000is,000000000000000000is,000000000000000000l5,,0000000000000000029d,2,2,2929
0000000000000000004e,0000000000000000015z,0000000000000000015z,000000000000000000h3,,0000000000000000022s,0,0,2692
00000000000000000020,000000000000000000gg,000000000000000000gg,000000000000000000nr,,000000000000000003bg,1,1,4300
0000000000000000006o,000000000000000000g4,000000000000000000g4,0000000000000000000w,,000000000000000002px,2,2,3525
00000000000000000056,0000000000000000016p,0000000000000000016p,000000000000000000n4,,000000000000000001hz,0,0,1943
000000000000000000ap,000000000000000000h8,000000000000000000h8,000000000000000000cb,,000000000000000003io,1,1,4560
00000000000000000008,00000000000000000107,00000000000000000107,000000000000000000bn,,000000000000000001qq,2,2,2258
0000000000000000005s,000000000000000000av,000000000000000000av,000000000000000000mc,,000000000000000002ez,0,0,3131
000000000000000000a3,0000000000000000003b,0000000000000000003b,000000000000000000k4,,000000000000000003jv,1,1,4603
0000000000000000009x,00000000000000000019,00000000000000000019,000000000000000000ie,,0000000000000000012k,2,2,1388
0000000000000000005l,0000000000000000014o,0000000000000000014o,0000000000000000001n,,000000000000000001f0,0,0,1836
00000000000000000051,0000000000000000012s,0000000000000000012s,000000000000000000el,,0000000000000000054q,1,1,6650
0000000000000000007f,000000000000000000a8,000000000000000000a8,000000000000000000et,,000000000000000001lp,2,2,2077
0000000000000000007o,00000000000000000034,00000000000000000034,000000000000000000kl,,000000000000000001wb,0,0,2459
00000000000000000035,000000000000000000hj,000000000000000000hj,0000000000000000002n,,000000000000000003uf,1,1,4983
000000000000000000ag,0000000000000000015o,0000000000000000015o,000000000000000000ck,,000000000000000002xe,2,2,3794
000000000000000000a6,000000000000000000cq,000000000000000000cq,000000000000000000i5,,000000000000000002uk,0,0,3692
0000000000000000005v,0000000000000000005x,0000000000000000005x,000000000000000000n6,,0000000000000000027k,1,1,2864
000000000000000000a7,000000000000000000pz,000000000000000000pz,000000000000000000dr,,0000000000000000020k,2,2,2612
0000000000000000007e,000000000000000000og,000000000000000000og,000000000000000000l6,,00000000000000000337,0,0,4003
0000000000000000005y,000000000000000000vm,000000000000000000vm,000000000000000000ht,,000000000000000004n4,1,1,6016
000000000000000000ah,000000000000000000oh,000000000000000000oh,000000000000000000ei,,000000000000000003mj,2,2,4699
0000000000000000001d,000000000000000000ua,000000000000000000ua,000000000000000000cn,,000000000000000005fw,0,0,7052
0000000000000000007d,0000000000000000006s,0000000000000000006s,000000000000000000kb,,000000000000000004gl,1,1,5781
0000000000000000002o,000000000000000000yh,000000000000000000yh,000000000000000000ng,,000000000000000000nd,2,2,841
0000000000000000008w,000000000000000000em,000000000000000000em,000000000000000000kz,,00000000000000000485,0,0,5477
0000000000000000006w,000000000000000000s5,000000000000000000s5,000000000000000000cr,,00000000000000000293,1,1,2919
0000000000000000004a,0000000000000000007v,0000000000000000007v,000000000000000000n7,,000000000000000001me,2,2,2102
0000000000000000004x,0000000000000000018h,0000000000000000018h,000000000000000000eh,,0000000000000000031a,0,0,3934
0000000000000000005p,0000000000000000006y,0000000000000000006y,000000000000000000bx,,000000000000000001i1,1,1,1945
0000000000000000007x,000000000000000000x8,000000000000000000x8,0000000000000000001j,,000000000000000003ly,2,2,4678
0000000000000000009n,000000000000000000eb,000000000000000000eb,000000000000000000bp,,000000000000000004hh,0,0,5813
0000000000000000007g,000000000000000000a4,000000000000000000a4,000000000000000000ns,,0000000000000000023t,1,1,2729
0000000000000000009w,0000000000000000014m,0000000000000000014m,0000000000000000001m,,000000000000000000oz,2,2,899
0000000000000000004v,000000000000000000wg,000000000000000000wg,000000000000000000dv,,000000000000000002bi,0,0,3006
0000000000000000006v,000000000000000000nr,000000000000000000nr,000000000000000000o2,,0000000000000000052j,1,1,6571
000000000000000000a8,000000000000000000be,000000000000000000be,0000000000000000008u,,0000000000000000012l,2,2,1389
0000000000000000007q,000000000000000000ex,000000000000000000ex,0000000000000000005g,,000000000000000001gn,0,0,1895
0000000000000000004l,00000000000000000128,00000000000000000128,0000000000000000001f,,000000000000000001c0,1,1,1728
00000000000000000072,000000000000000000vc,000000000000000000vc,0000000000000000008t,,000000000000000001ga,2,2,1882
0000000000000000004u,000000000000000000m2,000000000000000000m2,0000000000000000004q,,000000000000000000qp,0,0,961
00000000000000000049,00000000000000000090,00000000000000000090,000000000000000000ao,,00000000000000000554,1,1,6664
0000000000000000003z,0000000000000000014s,0000000000000000014s,0000000000000000007j,,0000000000000000028n,2,2,2903
0000000000000000002y,000000000000000000d5,000000000000000000d5,000000000000000000fr,,000000000000000000w6,0,0,1158
0000000000000000000h,000000000000000000wo,000000000000000000wo,000000000000000000h4,,000000000000000001y0,1,1,2520
0000000000000000003k,000000000000000000m1,000000000000000000m1,000000000000000000jo,,000000000000000004mc,2,2,5988
0000000000000000008d,000000000000000000uz,000000000000000000uz,0000000000000000006u,,000000000000000002cn,0,0,3047
00000000000000000059,000000000000000000cl,000000000000000000cl,0000000000000000009i,,000000000000000001lg,1,1,2068
0000000000000000006k,0000000000000000018o,0000000000000000018o,000000000000000000ms,,000000000000000001hk,2,2,1928
0000000000000000002a,00000000000000000113,00000000000000000113,0000000000000000003n,,000000000000000002u3,0,0,3675
00000000000000000036,000000000000000000wv,000000000000000000wv,000000000000000000aj,,0000000000000000055i,1,1,6678
000000000000000000ak,000000000000000000jc,000000000000000000jc,000000000000000000lh,,000000000000000002vl,2,2,3729
0000000000000000008l,000000000000000000ss,000000000000000000ss,0000000000000000001r,,0000000000000000017m,0,0,1570
0000000000000000000l,000000000000000000u2,000000000000000000u2,000000000000000000hh,,000000000000000001zb,1,1,2567
0000000000000000001y,000000000000000000s7,000000000000000000s7,0000000000000000005u,,0000000000000000011g,2,2,1348
0000000000000000009p,000000000000000000ko,000000000000000000ko,000000000000000000bj,,0000000000000000055t,0,0,6689
0000000000000000008p,0000000000000000007p,0000000000000000007p,000000000000000000jg,,000000000000000003dm,1,1,4378
0000000000000000001u,00000000000000000058,00000000000000000058,00000000000000000012,,0000000000000000008a,2,2,298
00000000000000000064,000000000000000000u5,000000000000000000u5,000000000000000000cv,,0000000000000000053t,0,0,6617
0000000000000000006g,0000000000000000009f,0000000000000000009f,0000000000000000005i,,0000000000000000003m,1,1,130
0000000000000000007b,000000000000000000b2,000000000000000000b2,0000000000000000002v,,000000000000000001pj,2,2,2215
0000000000000000005o,0000000000000000018n,0000000000000000018n,000000000000000000ic,,000000000000000000gi,0,0,594
00000000000000000077,0000000000000000001i,0000000000000000001i,00000000000000000007,,000000000000000003vl,1,1,5025
00000000000000000023,0000000000000000013y,0000000000000000013y,00000000000000000052,,000000000000000004u8,2,2,6272
0000000000000000006y,000000000000000000t9,000000000000000000t9,000000000000000000jc,,000000000000000004nf,0,0,6027
0000000000000000009z,000000000000000000zx,000000000000000000zx,0000000000000000008e,,0000000000000000044k,1,1,5348
00000000000000000071,000000000000000000hw,000000000000000000hw,000000000000000000lx,,0000000000000000043n,2,2,5315
0000000000000000001t,0000000000000000005g,0000000000000000005g,0000000000000000009a,,000000000000000002lk,0,0,3368
00000000000000000070,00000000000000000179,00000000000000000179,000000000000000000h0,,000000000000000004hf,1,1,5811
00000000000000000048,0000000000000000013e,0000000000000000013e,000000000000000000ll,,0000000000000000020j,2,2,2611
0000000000000000000s,000000000000000000ya,000000000000000000ya,0000000000000000000m,,0000000000000000031k,0,0,3944
0000000000000000005j,000000000000000000b8,000000000000000000b8,000000000000000000fw,,000000000000000001yf,1,1,2535
0000000000000000003l,0000000000000000007g,0000000000000000007g,000000000000000000kq,,0000000000000000017s,2,2,1576
00000000000000000093,000000000000000000v6,000000000000000000v6,00000000000000000069,,00000000000000000295,0,0,2921
00000000000000000029,00000000000000000038,00000000000000000038,000000000000000000md,,000000000000000001po,1,1,2220
0000000000000000002g,000000000000000000hn,000000000000000000hn,000000000000000000ku,,000000000000000000op,2,2,889
0000000000000000007i,0000000000000000003g,0000000000000000003g,00000000000000000095,,000000000000000001v4,0,0,2416
0000000000000000005d,0000000000000000011b,0000000000000000011b,000000000000000000de,,000000000000000001vy,1,1,2446
0000000000000000008j,000000000000000000tc,000000000000000000tc,000000000000000000bs,,00000000000000000394,2,2,4216
0000000000000000007k,0000000000000000016s,0000000000000000016s,0000000000000000001w,,000000000000000004ci,0,0,5634
00000000000000000009,000000000000000000m5,000000000000000000m5,000000000000000000l3,,000000000000000001of,1,1,2175
0000000000000000006i,000000000000000000wj,000000000000000000wj,000000000000000000fn,,000000000000000004jf,2,2,5883
0000000000000000000u,000000000000000000g2,000000000000000000g2,000000000000000000e8,,000000000000000005aj,0,0,6859
0000000000000000002s,000000000000000000gz,000000000000000000gz,0000000000000000005f,,000000000000000003e9,1,1,4401
0000000000000000008f,00000000000000000009,00000000000000000009,0000000000000000000p,,000000000000000000jr,2,2,711
00000000000000000001,000000000000000000er,000000000000000000er,000000000000000000i2,,000000000000000001hd,0,0,1921
0000000000000000000q,0000000000000000010c,0000000000000000010c,000000000000000000l0,,000000000000000002im,1,1,3262
0000000000000000009c,000000000000000000zy,000000000000000000zy,000000000000000000dh,50,000000000000000001sl,2,2,2325
