stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000002jo,000000000000000000d6,0000000000000000018c,000000000000000000p5,1953,2610,,00000000000000000002,2,,,2
000000000000000000ma,00000000000000000060,000000000000000001dr,000000000000000000k7,2830,1913,,00000000000000000003,5,,,5
0000000000000000001f,000000000000000000fv,00000000000000000032,0000000000000000002f,900,2790,,00000000000000000001,0,,,0
000000000000000002bl,000000000000000000k0,0000000000000000011t,000000000000000000n1,745,860,,00000000000000000002,1,,,1
000000000000000002eu,000000000000000000fi,0000000000000000006r,0000000000000000002l,1607,705,,00000000000000000003,3,,,3
000000000000000001wm,000000000000000000am,000000000000000000ul,000000000000000000m0,2430,1567,,00000000000000000001,7,,,7
000000000000000001l5,000000000000000000nn,0000000000000000016b,000000000000000000w3,952,2390,,00000000000000000002,4,,,4
000000000000000000zj,00000000000000000042,0000000000000000016a,000000000000000000fj,2493,912,,00000000000000000003,8,,,8
000000000000000002t1,000000000000000000ld,000000000000000000mn,000000000000000000r9,2319,2453,,00000000000000000001,6,,,6
0000000000000000016u,000000000000000000mv,000000000000000000uh,000000000000000000qc,1370,2279,,00000000000000000002,2,,,2
000000000000000000pf,0000000000000000005t,00000000000000000097,000000000000000000bc,2842,1330,,00000000000000000003,5,,,5
00000000000000000289,000000000000000000at,00000000000000000132,000000000000000000gj,429,2802,,00000000000000000001,0,,,0
00000000000000000098,0000000000000000000o,000000000000000000nz,00000000000000000069,1487,389,,00000000000000000002,1,,,1
000000000000000001ns,000000000000000000hc,000000000000000000oi,0000000000000000017v,419,1447,,00000000000000000003,3,,,3
0000000000000000001c,00000000000000000028,000000000000000001jn,000000000000000000ik,2387,379,,00000000000000000001,7,,,7
0000000000000000026o,0000000000000000001q,0000000000000000014b,0000000000000000016l,2622,2347,,00000000000000000002,4,,,4
00000000000000000101,000000000000000000gr,000000000000000001ei,000000000000000000ao,2273,2582,,00000000000000000003,8,,,8
000000000000000001b8,000000000000000000f3,000000000000000000xi,000000000000000000a9,1696,2233,,00000000000000000001,6,,,6
0000000000000000006e,000000000000000000m9,000000000000000000up,000000000000000001ct,544,1656,,00000000000000000002,2,,,2
000000000000000002qz,000000000000000000hy,00000000000000000042,000000000000000000fk,2455,504,,00000000000000000003,5,,,5
0000000000000000001y,000000000000000000i4,000000000000000000ei,000000000000000001dp,2427,2415,,00000000000000000001,0,,,0
000000000000000002pa,000000000000000000mg,000000000000000000ll,00000000000000000158,775,2387,,00000000000000000002,1,,,1
000000000000000001hs,000000000000000000n0,000000000000000000fi,000000000000000000pd,354,735,,00000000000000000003,3,,,3
000000000000000000q0,0000000000000000009f,000000000000000000sw,000000000000000001e6,2311,314,,00000000000000000001,7,,,7
0000000000000000007m,000000000000000000km,0000000000000000010m,0000000000000000003o,2101,2271,,00000000000000000002,4,,,4
000000000000000002ex,0000000000000000003d,0000000000000000004s,000000000000000000tl,1555,2877,,00000000000000000003,8,,,8
0000000000000000011x,0000000000000000003b,0000000000000000003x,000000000000000001cx,66,2061,,00000000000000000001,6,,,6
000000000000000000db,0000000000000000001v,000000000000000000da,000000000000000000ys,1574,1515,,00000000000000000002,2,,,2
0000000000000000025g,000000000000000000kd,000000000000000000oa,000000000000000000r6,483,26,,00000000000000000003,5,,,5
000000000000000000ld,0000000000000000002h,0000000000000000016j,0000000000000000004e,1045,1534,,00000000000000000001,0,,,0
000000000000000001um,00000000000000000088,0000000000000000007e,00000000000000000187,1553,443,,00000000000000000002,1,,,1
0000000000000000012g,000000000000000000hl,0000000000000000010e,0000000000000000019x,1103,1005,,00000000000000000003,3,,,3
0000000000000000018g,0000000000000000008q,000000000000000000nb,0000000000000000001w,2715,1513,,00000000000000000001,7,,,7
000000000000000002jk,0000000000000000002k,000000000000000001bv,000000000000000000oe,547,1063,,00000000000000000002,4,,,4
0000000000000000014v,000000000000000000ae,00000000000000000183,000000000000000001d3,484,2675,,00000000000000000003,8,,,8
000000000000000000wr,000000000000000000hv,000000000000000000df,000000000000000000na,475,507,,00000000000000000001,6,,,6
000000000000000000y5,000000000000000000fy,00000000000000000043,0000000000000000010u,505,444,,00000000000000000002,2,,,2
000000000000000001we,000000000000000000m6,0000000000000000011i,000000000000000000xw,1464,435,,00000000000000000003,5,,,5
0000000000000000020w,000000000000000000fs,0000000000000000008f,000000000000000000h2,1969,465,,00000000000000000001,0,,,0
000000000000000002tv,000000000000000000hu,000000000000000001m2,0000000000000000001s,192,1424,,00000000000000000002,1,,,1
000000000000000000dn,000000000000000000f8,0000000000000000005l,0000000000000000013b,527,1929,,00000000000000000003,3,,,3
000000000000000000fa,0000000000000000003e,000000000000000001fg,000000000000000000yo,2835,152,,00000000000000000001,7,,,7
000000000000000001vh,00000000000000000041,000000000000000000ev,000000000000000000yq,2631,487,,00000000000000000002,4,,,4
000000000000000002h9,000000000000000000kn,0000000000000000016w,000000000000000001ek,2804,2795,,00000000000000000003,8,,,8
000000000000000000vh,00000000000000000043,000000000000000000sp,000000000000000000rh,507,2591,,00000000000000000001,6,,,6
000000000000000000xr,000000000000000000m3,000000000000000000p5,0000000000000000008d,2403,2764,,00000000000000000002,2,,,2
0000000000000000019g,000000000000000000dm,000000000000000000k7,0000000000000000000m,1138,467,,00000000000000000003,5,,,5
000000000000000000px,000000000000000000hk,0000000000000000002f,00000000000000000102,1949,2363,,00000000000000000001,0,,,0
000000000000000000eh,00000000000000000080,000000000000000000n1,000000000000000000o2,2594,1098,,00000000000000000002,1,,,1
000000000000000000jy,000000000000000000bt,0000000000000000002l,000000000000000000tf,621,1909,,00000000000000000003,3,,,3
000000000000000001su,000000000000000000ko,000000000000000000m0,000000000000000000bx,1087,2554,,00000000000000000001,7,,,7
000000000000000001g9,0000000000000000004t,000000000000000000w3,0000000000000000017o,1771,581,,00000000000000000002,4,,,4
000000000000000000p2,000000000000000000cu,000000000000000001hf,0000000000000000004j,2099,1047,,00000000000000000003,8,,,8
000000000000000002gf,000000000000000000er,000000000000000000fj,000000000000000000xa,1437,1731,,00000000000000000001,6,,,6
000000000000000001r6,000000000000000000j5,000000000000000000r9,000000000000000000hl,2407,2059,,00000000000000000002,2,,,2
00000000000000000075,000000000000000000l5,000000000000000000qc,00000000000000000190,2080,1397,,00000000000000000003,5,,,5
000000000000000002m7,000000000000000000h3,000000000000000000bc,000000000000000000yk,316,2367,,00000000000000000001,0,,,0
000000000000000002c0,000000000000000000nr,000000000000000001ib,0000000000000000017l,124,2040,,00000000000000000002,1,,,1
0000000000000000019z,0000000000000000000w,000000000000000000gj,00000000000000000065,2241,276,,00000000000000000003,3,,,3
00000000000000000008,000000000000000000n4,00000000000000000069,000000000000000000hu,2264,84,,00000000000000000001,7,,,7
000000000000000000d4,000000000000000000cb,0000000000000000017v,000000000000000000u6,1165,2201,,00000000000000000002,4,,,4
000000000000000001gc,000000000000000000bn,000000000000000000ik,000000000000000000wb,1678,2224,,00000000000000000003,8,,,8
000000000000000000tz,000000000000000000mc,0000000000000000016l,0000000000000000005s,1960,1125,,00000000000000000001,6,,,6
000000000000000002sj,000000000000000000k4,000000000000000000ao,0000000000000000012i,1885,1638,,00000000000000000002,2,,,2
000000000000000002lq,000000000000000000ie,000000000000000000a9,000000000000000001bq,2462,1920,,00000000000000000003,5,,,5
000000000000000001tj,0000000000000000001n,000000000000000001ct,000000000000000000zw,2840,1845,,00000000000000000001,0,,,0
0000000000000000004c,000000000000000000el,000000000000000001f4,0000000000000000007a,114,2422,,00000000000000000002,1,,,1
0000000000000000021u,000000000000000000et,000000000000000000fk,0000000000000000012h,993,2800,,00000000000000000003,3,,,3
000000000000000000qx,000000000000000000kl,000000000000000001dp,000000000000000001a3,2439,74,,00000000000000000001,7,,,7
000000000000000000ka,0000000000000000002n,00000000000000000158,000000000000000000q4,1483,953,,00000000000000000002,4,,,4
000000000000000002ci,000000000000000000ck,000000000000000000pd,000000000000000000xs,779,2399,,00000000000000000003,8,,,8
000000000000000001dw,000000000000000000i5,000000000000000001e6,000000000000000001b3,700,1443,,00000000000000000001,6,,,6
00000000000000000220,000000000000000000n6,0000000000000000003o,000000000000000000xx,1498,739,,00000000000000000002,2,,,2
0000000000000000024m,000000000000000000dr,000000000000000000tl,000000000000000000ju,1789,660,,00000000000000000003,5,,,5
0000000000000000020i,000000000000000000l6,000000000000000001cx,0000000000000000007i,2903,1458,,00000000000000000001,0,,,0
000000000000000001h5,000000000000000000ht,000000000000000000ys,000000000000000000oj,534,1749,,00000000000000000002,1,,,1
0000000000000000025i,000000000000000000ei,000000000000000000r6,0000000000000000017q,223,2863,,00000000000000000003,3,,,3
000000000000000002w2,000000000000000000cn,000000000000000001km,000000000000000000bm,830,494,,00000000000000000001,7,,,7
000000000000000000nw,000000000000000000kb,0000000000000000004e,000000000000000000wh,2026,183,,00000000000000000002,4,,,4
000000000000000000jl,000000000000000000ng,00000000000000000187,0000000000000000002z,2051,790,,00000000000000000003,8,,,8
0000000000000000017j,000000000000000000kz,0000000000000000019x,00000000000000000051,380,1986,,00000000000000000001,6,,,6
000000000000000001ue,000000000000000000cr,0000000000000000001w,000000000000000000io,86,2011,,00000000000000000002,2,,,2
000000000000000000pc,000000000000000000n7,000000000000000000oe,000000000000000000fx,2754,340,,00000000000000000003,5,,,5
000000000000000002wt,000000000000000000eh,000000000000000001d3,000000000000000000r8,54,46,,00000000000000000001,0,,,0
000000000000000001w5,000000000000000000bx,000000000000000000na,000000000000000000hh,866,2714,,00000000000000000002,1,,,1
00000000000000000296,0000000000000000001j,0000000000000000010u,00000000000000000118,941,14,,00000000000000000003,3,,,3
000000000000000001rb,000000000000000000bp,000000000000000001l4,000000000000000000zi,937,826,,00000000000000000001,7,,,7
0000000000000000010y,000000000000000000ns,000000000000000000xw,000000000000000000l3,313,901,,00000000000000000002,4,,,4
000000000000000002ba,0000000000000000001m,000000000000000001hn,0000000000000000006f,2599,897,,00000000000000000003,8,,,8
0000000000000000025u,000000000000000000dv,000000000000000000h2,000000000000000000is,916,273,,00000000000000000001,6,,,6
000000000000000000at,000000000000000000o2,0000000000000000001s,0000000000000000015z,1689,2559,,00000000000000000002,2,,,2
0000000000000000029l,0000000000000000008u,0000000000000000013b,000000000000000000gg,1044,876,,00000000000000000003,5,,,5
000000000000000002fw,0000000000000000005g,000000000000000001im,000000000000000000g4,2521,1649,,00000000000000000001,0,,,0
00000000000000000147,0000000000000000001f,000000000000000000yo,0000000000000000016p,360,1004,,00000000000000000002,1,,,1
000000000000000002ou,0000000000000000008t,000000000000000000yq,000000000000000000h8,888,2481,,00000000000000000003,3,,,3
000000000000000000aj,0000000000000000004q,000000000000000001ek,00000000000000000107,1072,320,,00000000000000000001,7,,,7
000000000000000001t7,000000000000000000ao,000000000000000000rh,0000000000000000019n,886,848,,00000000000000000002,4,,,4
000000000000000001zq,0000000000000000007j,0000000000000000008d,000000000000000001a1,2908,1032,,00000000000000000003,8,,,8
000000000000000001q1,000000000000000000fr,0000000000000000000m,000000000000000000av,1592,846,,00000000000000000001,6,,,6
000000000000000001a0,000000000000000000h4,00000000000000000102,0000000000000000003b,1545,2868,,00000000000000000002,2,,,2
000000000000000000e0,000000000000000000jo,000000000000000001ky,00000000000000000019,1636,1552,,00000000000000000003,5,,,5
000000000000000002gv,0000000000000000006u,000000000000000000o2,0000000000000000014o,1831,1505,,00000000000000000001,0,,,0
000000000000000001v3,0000000000000000009i,000000000000000000tf,000000000000000001ef,150,1596,,00000000000000000002,1,,,1
000000000000000001ub,000000000000000000ms,000000000000000000bx,0000000000000000012s,2684,1791,,00000000000000000003,3,,,3
000000000000000000kf,0000000000000000003n,0000000000000000017o,000000000000000000a8,2268,110,,00000000000000000001,7,,,7
000000000000000002kp,000000000000000000aj,0000000000000000004j,000000000000000001b6,1401,2644,,00000000000000000002,4,,,4
0000000000000000008q,000000000000000000lh,000000000000000000xa,00000000000000000034,283,2228,,00000000000000000003,8,,,8
000000000000000001r3,0000000000000000001r,000000000000000000hl,000000000000000000hj,2228,1361,,00000000000000000001,6,,,6
0000000000000000027x,000000000000000000hh,000000000000000001hp,0000000000000000015o,1141,243,,00000000000000000002,2,,,2
000000000000000001l9,0000000000000000005u,00000000000000000190,000000000000000000cq,2185,2188,,00000000000000000003,5,,,5
00000000000000000163,000000000000000000bj,000000000000000000yk,0000000000000000005x,1563,1101,,00000000000000000001,0,,,0
0000000000000000000q,000000000000000000jg,0000000000000000017l,000000000000000000pz,1562,2145,,00000000000000000002,1,,,1
0000000000000000016m,00000000000000000012,00000000000000000065,000000000000000000og,2678,1523,,00000000000000000003,3,,,3
000000000000000000cb,000000000000000000cv,000000000000000000hu,000000000000000000vm,855,1522,,00000000000000000001,7,,,7
000000000000000000rx,0000000000000000005i,000000000000000000u6,000000000000000000oh,1137,2638,,00000000000000000002,4,,,4
00000000000000000161,0000000000000000002v,000000000000000000wb,000000000000000001c5,371,815,,00000000000000000003,8,,,8
000000000000000002db,000000000000000000ic,000000000000000001mp,000000000000000000ua,1446,1097,,00000000000000000001,6,,,6
000000000000000000tj,00000000000000000007,0000000000000000005s,0000000000000000019h,903,331,,00000000000000000002,2,,,2
0000000000000000022b,00000000000000000052,000000000000000001m9,0000000000000000006s,922,1406,,00000000000000000003,5,,,5
000000000000000000e3,000000000000000000jc,0000000000000000012i,000000000000000000yh,2043,863,,00000000000000000001,0,,,0
000000000000000002sz,0000000000000000008e,000000000000000001bq,000000000000000000em,1491,882,,00000000000000000002,1,,,1
000000000000000000cc,000000000000000000lx,000000000000000000zw,000000000000000000s5,1858,2003,,00000000000000000003,3,,,3
