stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000002z8,000000000000000003ai,0000000000000000006g,000000000000000004a3,11172,11132,,0000000000000000000a,40,,,40
00000000000000000c5h,00000000000000000167,000000000000000004rx,000000000000000003f9,14931,14891,,00000000000000000006,23,,,23
000000000000000008lk,0000000000000000031j,00000000000000000a1w,000000000000000000qi,3554,3514,,00000000000000000005,50,,,50
00000000000000000dly,000000000000000001ws,000000000000000007hy,000000000000000002jy,12514,12474,,00000000000000000003,53,,,53
00000000000000000g31,0000000000000000029d,0000000000000000062v,000000000000000000ro,18658,18618,,0000000000000000000j,19,,,19
00000000000000000czo,0000000000000000022s,00000000000000000551,00000000000000000187,5461,5421,,0000000000000000000g,38,,,38
000000000000000004xf,000000000000000003bg,0000000000000000096y,000000000000000007tl,11883,11843,,0000000000000000000b,44,,,44
00000000000000000asg,000000000000000002px,0000000000000000085h,000000000000000000ri,7702,7662,,00000000000000000008,11,,,11
000000000000000007v9,000000000000000001hz,000000000000000007sj,000000000000000005xl,3947,3907,,0000000000000000000h,26,,,26
00000000000000000j3t,000000000000000003io,00000000000000000331,000000000000000006nx,2724,2684,,0000000000000000000i,9,,,9
0000000000000000004k,000000000000000001qq,000000000000000007gr,000000000000000001m6,16698,16658,,0000000000000000000d,5,,,5
0000000000000000038w,000000000000000002ez,00000000000000000653,00000000000000000571,7311,7271,,0000000000000000000f,41,,,41
00000000000000000e4i,000000000000000003jv,000000000000000000l6,000000000000000007bm,6110,6070,,00000000000000000004,37,,,37
00000000000000000fit,0000000000000000012k,00000000000000000963,000000000000000005pc,11234,11194,,00000000000000000009,43,,,43
00000000000000000i9n,000000000000000001f0,00000000000000000620,00000000000000000437,8907,8867,,00000000000000000002,4,,,4
00000000000000000gmq,000000000000000001lp,000000000000000008tc,000000000000000007m2,13731,13691,,0000000000000000000e,34,,,34
00000000000000000ca0,000000000000000001wb,000000000000000004si,00000000000000000733,13163,13123,,00000000000000000001,42,,,42
00000000000000000e29,000000000000000003uf,00000000000000000253,000000000000000000wx,12357,12317,,00000000000000000007,2,,,2
000000000000000007ym,000000000000000002xe,000000000000000007w1,00000000000000000949,11189,11149,,0000000000000000000k,20,,,20
00000000000000000aql,000000000000000002uk,00000000000000000aaz,000000000000000005fh,10489,10449,,0000000000000000000c,45,,,45
000000000000000008aa,0000000000000000027k,000000000000000005i4,0000000000000000028n,16919,16879,,0000000000000000000a,18,,,18
000000000000000008as,0000000000000000020k,00000000000000000ao1,000000000000000001xl,18920,18880,,00000000000000000006,31,,,31
0000000000000000027u,00000000000000000337,000000000000000007qn,000000000000000004s0,9688,9648,,00000000000000000005,21,,,21
00000000000000000633,000000000000000003mj,000000000000000000eu,000000000000000002s5,8562,8522,,00000000000000000003,52,,,52
000000000000000006mt,000000000000000000nd,000000000000000000qf,0000000000000000038e,7552,7512,,0000000000000000000j,51,,,51
00000000000000000ios,00000000000000000485,000000000000000006qc,000000000000000005ra,17890,17850,,0000000000000000000g,22,,,22
0000000000000000030e,00000000000000000293,000000000000000008ll,000000000000000004fq,16789,16749,,0000000000000000000b,59,,,59
000000000000000007m9,000000000000000001me,000000000000000003wu,0000000000000000019m,18696,18656,,00000000000000000008,15,,,15
00000000000000000d4t,0000000000000000031a,0000000000000000085p,000000000000000001dc,14657,14617,,0000000000000000000h,10,,,10
00000000000000000emn,000000000000000001i1,000000000000000001vt,0000000000000000051s,4348,4308,,0000000000000000000i,33,,,33
00000000000000000h3x,000000000000000003ly,0000000000000000045o,0000000000000000068q,3037,2997,,0000000000000000000d,35,,,35
000000000000000000h5,0000000000000000023t,000000000000000002z5,000000000000000006ts,11083,11043,,0000000000000000000f,49,,,49
000000000000000000ex,000000000000000000oz,00000000000000000ave,00000000000000000994,2891,2851,,00000000000000000004,46,,,46
000000000000000006o3,000000000000000002bi,000000000000000007gu,000000000000000001ix,12912,12872,,00000000000000000009,25,,,25
00000000000000000dye,0000000000000000012l,00000000000000000aa9,0000000000000000096b,14971,14931,,00000000000000000002,29,,,29
000000000000000008n1,000000000000000001gn,0000000000000000045r,000000000000000006fq,13234,13194,,0000000000000000000e,7,,,7
000000000000000007eh,000000000000000001c0,000000000000000003jb,000000000000000008qk,8930,8890,,00000000000000000001,55,,,55
00000000000000000gjh,000000000000000001ga,000000000000000006zh,000000000000000004p2,18382,18342,,00000000000000000007,16,,,16
000000000000000008j9,000000000000000000qp,0000000000000000047c,000000000000000007kk,120,80,,0000000000000000000k,17,,,17
000000000000000008hv,0000000000000000028n,000000000000000002xl,0000000000000000027n,13038,12998,,0000000000000000000c,24,,,24
000000000000000004w1,000000000000000000w6,000000000000000008dc,0000000000000000037h,10336,10296,,0000000000000000000a,12,,,12
000000000000000006w7,000000000000000001y0,0000000000000000053y,000000000000000004lo,16578,16538,,00000000000000000006,30,,,30
00000000000000000a0b,000000000000000002cn,000000000000000001ws,000000000000000007en,2116,2076,,00000000000000000005,14,,,14
000000000000000008dk,000000000000000001lg,00000000000000000036,000000000000000003um,2417,2377,,00000000000000000003,3,,,3
00000000000000000axn,000000000000000001hk,000000000000000008c0,000000000000000005tk,2492,2452,,0000000000000000000j,27,,,27
000000000000000001wv,000000000000000002u3,00000000000000000afm,000000000000000008ec,1971,1931,,0000000000000000000g,58,,,58
00000000000000000irk,000000000000000002vl,00000000000000000304,0000000000000000027r,8417,8377,,0000000000000000000b,8,,,8
000000000000000007oj,0000000000000000017m,000000000000000003m4,000000000000000006wo,6270,6230,,00000000000000000008,36,,,36
000000000000000006z2,000000000000000001zb,000000000000000004a3,0000000000000000051b,7655,7615,,0000000000000000000h,56,,,56
00000000000000000317,0000000000000000011g,000000000000000003f9,0000000000000000029n,11135,11095,,0000000000000000000i,57,,,57
000000000000000006b6,000000000000000003dm,000000000000000000qi,000000000000000008nl,16990,16950,,0000000000000000000d,1,,,1
00000000000000000gzt,0000000000000000008a,000000000000000002jy,000000000000000007ps,1817,1777,,0000000000000000000f,13,,,13
00000000000000000c9t,0000000000000000003m,000000000000000000ro,000000000000000003hu,13911,13871,,00000000000000000004,54,,,54
00000000000000000gno,000000000000000001pj,00000000000000000187,000000000000000005c0,16915,16875,,00000000000000000009,47,,,47
00000000000000000imk,000000000000000000gi,000000000000000007tl,000000000000000008ha,15192,15152,,00000000000000000002,32,,,32
0000000000000000056t,000000000000000003vl,000000000000000000ri,000000000000000007d8,12417,12377,,0000000000000000000e,28,,,28
00000000000000000hff,0000000000000000044k,00000000000000000a4p,0000000000000000084z,11704,11664,,00000000000000000001,0,,,0
00000000000000000cde,0000000000000000043n,00000000000000000a16,000000000000000006s7,8433,8393,,00000000000000000007,6,,,6
00000000000000000by2,000000000000000002lk,000000000000000005xl,000000000000000003ei,12947,12907,,0000000000000000000k,48,,,48
0000000000000000001a,0000000000000000020j,000000000000000006nx,000000000000000001m5,15092,15052,,0000000000000000000c,39,,,39
000000000000000008l8,0000000000000000031k,000000000000000001m6,0000000000000000050b,10187,10147,,0000000000000000000a,40,,,40
00000000000000000bhn,000000000000000001yf,00000000000000000571,000000000000000008hi,12364,12324,,00000000000000000006,23,,,23
000000000000000002pm,0000000000000000017s,000000000000000007bm,000000000000000008g1,2457,2417,,00000000000000000005,50,,,50
000000000000000009mi,00000000000000000295,000000000000000005pc,00000000000000000666,13223,13183,,00000000000000000003,53,,,53
00000000000000000ed6,000000000000000001po,00000000000000000437,0000000000000000076o,4435,4395,,0000000000000000000j,19,,,19
0000000000000000046l,000000000000000000op,000000000000000007m2,00000000000000000813,16214,16174,,0000000000000000000g,38,,,38
0000000000000000094z,000000000000000001v4,00000000000000000733,0000000000000000077h,14031,13991,,0000000000000000000b,44,,,44
00000000000000000gph,000000000000000001vy,000000000000000000wx,000000000000000001rq,15660,15620,,00000000000000000008,11,,,11
000000000000000005wu,00000000000000000394,00000000000000000949,000000000000000009dj,10628,10588,,0000000000000000000h,26,,,26
0000000000000000030j,000000000000000004ci,000000000000000005fh,000000000000000001ms,1370,1330,,0000000000000000000i,9,,,9
0000000000000000022k,000000000000000001of,0000000000000000028n,000000000000000009ax,8347,8307,,0000000000000000000d,5,,,5
00000000000000000cuq,000000000000000003e9,000000000000000001xl,0000000000000000008l,10274,10234,,0000000000000000000f,41,,,41
00000000000000000hk6,000000000000000000jr,000000000000000004s0,0000000000000000062m,17643,17603,,00000000000000000004,37,,,37
000000000000000005lz,000000000000000001hd,00000000000000000a3q,000000000000000003gj,12502,12462,,00000000000000000009,43,,,43
000000000000000004om,000000000000000002im,00000000000000000at8,000000000000000002t4,15754,15714,,00000000000000000002,4,,,4
00000000000000000gj8,000000000000000001sl,000000000000000002s5,000000000000000006qj,2714,2674,,0000000000000000000e,34,,,34
00000000000000000idp,000000000000000001nw,0000000000000000038e,000000000000000005cx,9743,9703,,00000000000000000001,42,,,42
000000000000000008my,000000000000000004bb,00000000000000000ari,000000000000000008ib,5367,5327,,00000000000000000007,2,,,2
000000000000000006ub,000000000000000000l4,000000000000000005ra,000000000000000001l3,14136,14096,,0000000000000000000k,20,,,20
00000000000000000i7v,000000000000000003po,000000000000000004fq,0000000000000000006n,11170,11130,,0000000000000000000c,45,,,45
00000000000000000akb,000000000000000002v4,0000000000000000019m,000000000000000001g5,11660,11620,,0000000000000000000a,18,,,18
00000000000000000a4j,000000000000000001vn,000000000000000001dc,000000000000000008x7,11996,11956,,00000000000000000006,31,,,31
000000000000000009i5,000000000000000002r3,0000000000000000051s,00000000000000000657,18139,18099,,00000000000000000005,21,,,21
000000000000000008lp,0000000000000000008i,0000000000000000068q,0000000000000000031e,18079,18039,,00000000000000000003,52,,,52
00000000000000000829,000000000000000003fg,000000000000000006ts,000000000000000005bu,4344,4304,,0000000000000000000j,51,,,51
00000000000000000d0v,000000000000000001jy,00000000000000000994,000000000000000006w0,13339,13299,,0000000000000000000g,22,,,22
00000000000000000ekg,00000000000000000328,000000000000000001ix,000000000000000002u8,18302,18262,,0000000000000000000b,59,,,59
00000000000000000j5u,0000000000000000031r,0000000000000000096b,000000000000000006zj,11590,11550,,00000000000000000008,15,,,15
000000000000000007g0,0000000000000000029w,000000000000000006fq,000000000000000003wb,1570,1530,,0000000000000000000h,10,,,10
000000000000000006kq,000000000000000002xx,000000000000000009q9,000000000000000008z6,272,232,,0000000000000000000i,33,,,33
00000000000000000f1v,000000000000000003pp,000000000000000008qk,0000000000000000090b,18619,18579,,0000000000000000000d,35,,,35
00000000000000000fux,000000000000000002wr,000000000000000004p2,000000000000000004c7,6229,6189,,0000000000000000000f,49,,,49
000000000000000005so,000000000000000001sv,000000000000000007kk,0000000000000000077f,13068,13028,,00000000000000000004,46,,,46
00000000000000000dru,000000000000000001w3,000000000000000009tm,000000000000000008z9,9758,9718,,00000000000000000009,25,,,25
00000000000000000f3n,000000000000000003hb,0000000000000000027n,000000000000000007zn,7919,7879,,00000000000000000002,29,,,29
00000000000000000gpp,000000000000000001e8,0000000000000000037h,000000000000000004i3,6701,6661,,0000000000000000000e,7,,,7
00000000000000000cx9,0000000000000000048i,000000000000000004lo,000000000000000009a4,11954,11914,,00000000000000000001,55,,,55
00000000000000000ee8,000000000000000002ue,000000000000000007en,0000000000000000088x,10605,10565,,00000000000000000007,16,,,16
00000000000000000ba1,000000000000000001jc,000000000000000003um,000000000000000000q6,10139,10099,,0000000000000000000k,17,,,17
000000000000000003bo,000000000000000000dx,000000000000000005tk,000000000000000005nw,4037,3997,,0000000000000000000c,24,,,24
000000000000000002b9,0000000000000000024r,000000000000000008ec,000000000000000000ai,9715,9675,,0000000000000000000a,12,,,12
000000000000000008ir,0000000000000000028p,00000000000000000a3n,000000000000000008mj,7999,7959,,00000000000000000006,30,,,30
00000000000000000277,000000000000000000zg,0000000000000000027r,0000000000000000041h,802,762,,00000000000000000005,14,,,14
000000000000000009xk,0000000000000000041f,00000000000000000avb,000000000000000004xs,11923,11883,,00000000000000000003,3,,,3
00000000000000000bir,00000000000000000080,000000000000000006wo,000000000000000001o4,14333,14293,,0000000000000000000j,27,,,27
00000000000000000a6i,000000000000000001es,0000000000000000051b,000000000000000003y4,18107,18067,,0000000000000000000g,58,,,58
000000000000000006uy,0000000000000000005d,0000000000000000029n,000000000000000003f8,7888,7848,,0000000000000000000b,8,,,8
00000000000000000e5i,0000000000000000012c,000000000000000008nl,000000000000000007hu,11464,11424,,00000000000000000008,36,,,36
00000000000000000028,0000000000000000011w,000000000000000007ps,00000000000000000858,15106,15066,,0000000000000000000h,56,,,56
00000000000000000exs,000000000000000000bo,00000000000000000ahd,00000000000000000732,6250,6210,,0000000000000000000i,57,,,57
00000000000000000a12,000000000000000003oe,000000000000000003hu,000000000000000001aw,2815,2775,,0000000000000000000d,1,,,1
000000000000000007y0,000000000000000000rq,000000000000000005c0,000000000000000006jo,10265,10225,,0000000000000000000f,13,,,13
00000000000000000g45,0000000000000000018p,000000000000000008ha,000000000000000007bn,13395,13355,,00000000000000000004,54,,,54
00000000000000000g55,000000000000000003r8,000000000000000007d8,0000000000000000098d,7172,7132,,00000000000000000009,47,,,47
00000000000000000hc7,000000000000000002tl,0000000000000000084z,000000000000000007fz,13865,13825,,00000000000000000002,32,,,32
00000000000000000ijo,000000000000000004c0,000000000000000006s7,000000000000000009cs,10071,10031,,0000000000000000000e,28,,,28
00000000000000000cre,000000000000000000ux,000000000000000003ei,000000000000000006nw,574,534,,00000000000000000001,0,,,0
000000000000000001lo,000000000000000004c9,000000000000000001m5,000000000000000008wc,991,951,,00000000000000000007,6,,,6
000000000000000001u1,0000000000000000019o,0000000000000000050b,000000000000000006dm,15779,15739,,0000000000000000000k,48,,,48
