route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
00000000000000000035,0000000000000000002r,00000000000000000075,000000000000000000bs,0000000000000000004m,20,00000000000000000075,000000000000000000fs,13
0000000000000000005v,0000000000000000002j,0000000000000000019z,0000000000000000001w,0000000000000000007s,18,0000000000000000019z,000000000000000000f8,15
0000000000000000005y,0000000000000000000b,00000000000000000008,0000000000000000005f,00000000000000000061,31,00000000000000000008,0000000000000000003e,4
0000000000000000001d,0000000000000000000y,000000000000000000d4,0000000000000000000p,000000000000000000ar,21,000000000000000000d4,00000000000000000041,9
0000000000000000002o,00000000000000000016,000000000000000001gc,000000000000000000dh,0000000000000000007t,22,000000000000000001gc,00000000000000000043,2
0000000000000000006w,0000000000000000002b,000000000000000000tz,00000000000000000094,0000000000000000006r,15,000000000000000000tz,000000000000000000dm,14
0000000000000000004a,00000000000000000019,000000000000000001tj,000000000000000000co,0000000000000000007c,10,000000000000000001tj,000000000000000000hk,1
0000000000000000004x,00000000000000000013,0000000000000000004c,0000000000000000004p,00000000000000000017,33,0000000000000000004c,00000000000000000080,7
0000000000000000005p,00000000000000000005,000000000000000000qx,0000000000000000009y,00000000000000000031,35,000000000000000000qx,000000000000000000bt,20
0000000000000000004v,0000000000000000002p,000000000000000000ka,0000000000000000006b,0000000000000000000r,25,000000000000000000ka,0000000000000000004t,12
0000000000000000006v,0000000000000000001k,000000000000000001dw,0000000000000000002c,0000000000000000002i,29,000000000000000001dw,000000000000000000cu,10
0000000000000000004l,0000000000000000000i,000000000000000001h5,0000000000000000004m,0000000000000000008y,7,000000000000000001h5,000000000000000000er,6
00000000000000000072,0000000000000000001o,000000000000000000nw,0000000000000000007s,0000000000000000008c,16,000000000000000000nw,000000000000000000h3,5
0000000000000000004u,00000000000000000002,000000000000000000jl,00000000000000000061,0000000000000000006d,17,000000000000000000jl,0000000000000000000w,3
00000000000000000049,0000000000000000001g,0000000000000000017j,000000000000000000ar,000000000000000000bv,24,0000000000000000017j,000000000000000000cb,19
0000000000000000003z,0000000000000000001x,000000000000000001ue,0000000000000000007t,00000000000000000003,12,000000000000000001ue,000000000000000000bn,16
0000000000000000002y,0000000000000000002m,000000000000000000pc,0000000000000000006r,00000000000000000026,30,000000000000000000pc,0000000000000000001n,11
0000000000000000000h,0000000000000000000o,000000000000000001w5,0000000000000000007c,0000000000000000000a,14,000000000000000001w5,000000000000000000el,8
0000000000000000003k,00000000000000000028,000000000000000001rb,00000000000000000017,00000000000000000078,3,000000000000000001rb,000000000000000000et,17
00000000000000000059,0000000000000000001q,0000000000000000010y,00000000000000000031,0000000000000000005e,27,0000000000000000010y,0000000000000000002n,18
0000000000000000006k,0000000000000000001v,000000000000000000at,0000000000000000000r,00000000000000000099,8,000000000000000000at,000000000000000000ck,13
0000000000000000002a,0000000000000000002h,00000000000000000147,0000000000000000002i,0000000000000000002t,36,00000000000000000147,000000000000000000dr,15
00000000000000000036,0000000000000000002k,000000000000000000aj,0000000000000000008y,0000000000000000009l,1,000000000000000000aj,000000000000000000ei,4
0000000000000000000l,0000000000000000000w,000000000000000001t7,0000000000000000008c,0000000000000000003x,13,000000000000000001t7,000000000000000000cn,9
0000000000000000001y,0000000000000000001n,000000000000000001zq,0000000000000000006d,000000000000000000d2,32,000000000000000001zq,000000000000000000cr,2
0000000000000000001u,0000000000000000002n,000000000000000001q1,000000000000000000bv,00000000000000000034,28,000000000000000001q1,000000000000000000eh,14
00000000000000000064,0000000000000000001j,000000000000000001a0,00000000000000000003,00000000000000000011,0,000000000000000001a0,000000000000000000bx,1
0000000000000000006g,0000000000000000001m,000000000000000000e0,00000000000000000026,0000000000000000008b,6,000000000000000000e0,0000000000000000001j,7
0000000000000000005o,0000000000000000001f,000000000000000001v3,0000000000000000000a,00000000000000000090,39,000000000000000001v3,000000000000000000bp,20
00000000000000000077,0000000000000000001r,000000000000000001ub,00000000000000000078,0000000000000000009s,23,000000000000000001ub,0000000000000000001m,12
00000000000000000023,00000000000000000012,000000000000000000kf,0000000000000000005e,0000000000000000001z,19,000000000000000000kf,000000000000000000dv,10
0000000000000000006y,00000000000000000007,0000000000000000008q,00000000000000000099,00000000000000000063,38,0000000000000000008q,0000000000000000008u,6
00000000000000000071,0000000000000000000m,000000000000000001r3,0000000000000000002t,00000000000000000027,11,000000000000000001r3,0000000000000000005g,5
0000000000000000001t,0000000000000000001w,000000000000000001l9,0000000000000000009l,00000000000000000010,26,000000000000000001l9,0000000000000000001f,3
00000000000000000070,0000000000000000000p,00000000000000000163,0000000000000000003x,0000000000000000003c,9,00000000000000000163,0000000000000000008t,19
00000000000000000048,0000000000000000002c,0000000000000000000q,000000000000000000d2,0000000000000000002l,5,0000000000000000000q,0000000000000000004q,16
0000000000000000000s,00000000000000000017,0000000000000000016m,00000000000000000034,000000000000000000b4,37,0000000000000000016m,000000000000000000ao,11
0000000000000000005j,0000000000000000000r,000000000000000000cb,00000000000000000011,0000000000000000008m,4,000000000000000000cb,0000000000000000007j,8
0000000000000000003l,0000000000000000002i,000000000000000000rx,0000000000000000008b,0000000000000000005n,34,000000000000000000rx,000000000000000000fr,17
00000000000000000029,00000000000000000003,00000000000000000161,00000000000000000090,0000000000000000006h,2,00000000000000000161,000000000000000000h4,18
0000000000000000002g,00000000000000000026,000000000000000000tj,0000000000000000009s,00000000000000000004,20,000000000000000000tj,0000000000000000006u,13
0000000000000000005d,0000000000000000000a,000000000000000000e3,0000000000000000001z,0000000000000000002w,18,000000000000000000e3,0000000000000000009i,15
00000000000000000009,00000000000000000011,000000000000000000cc,00000000000000000063,0000000000000000009b,31,000000000000000000cc,0000000000000000003n,4
0000000000000000006i,0000000000000000001z,000000000000000000c3,00000000000000000027,000000000000000000cc,21,000000000000000000c3,000000000000000000aj,9
0000000000000000000u,00000000000000000027,000000000000000000cx,00000000000000000010,000000000000000000cd,22,000000000000000000cx,0000000000000000001r,2
0000000000000000002s,00000000000000000010,0000000000000000013k,0000000000000000003c,000000000000000000d3,15,0000000000000000013k,000000000000000000hh,14
00000000000000000001,0000000000000000002l,000000000000000001hl,0000000000000000002l,0000000000000000003u,10,000000000000000001hl,0000000000000000005u,1
0000000000000000000q,00000000000000000004,00000000000000000048,000000000000000000b4,000000000000000000cs,33,00000000000000000048,000000000000000000bj,7
00000000000000000033,0000000000000000001c,000000000000000000dj,0000000000000000008m,00000000000000000058,35,000000000000000000dj,00000000000000000012,20
00000000000000000037,00000000000000000025,000000000000000001zz,0000000000000000005n,00000000000000000053,25,000000000000000001zz,000000000000000000cv,12
0000000000000000001b,0000000000000000002f,000000000000000000cz,0000000000000000006h,000000000000000000c0,29,000000000000000000cz,0000000000000000005i,10
0000000000000000005x,0000000000000000001h,000000000000000001tn,00000000000000000004,0000000000000000003p,7,000000000000000001tn,0000000000000000002v,6
0000000000000000004s,0000000000000000001s,000000000000000000ui,0000000000000000002w,000000000000000000bz,16,000000000000000000ui,00000000000000000007,5
0000000000000000006l,00000000000000000015,000000000000000001h1,0000000000000000009b,0000000000000000002z,17,000000000000000001h1,00000000000000000052,3
00000000000000000030,0000000000000000001l,000000000000000001yy,000000000000000000cc,00000000000000000084,24,000000000000000001yy,0000000000000000008e,19
0000000000000000005b,0000000000000000000z,000000000000000000g5,000000000000000000cd,000000000000000000bm,12,000000000000000000g5,0000000000000000009a,16
00000000000000000021,0000000000000000000x,000000000000000000t3,000000000000000000d3,0000000000000000001c,30,000000000000000000t3,000000000000000000h0,11
0000000000000000000c,00000000000000000024,000000000000000001c3,0000000000000000003u,0000000000000000006n,14,000000000000000001c3,0000000000000000000m,8
00000000000000000014,0000000000000000000e,000000000000000001l7,000000000000000000cs,0000000000000000004g,3,000000000000000001l7,000000000000000000fw,17
0000000000000000000v,00000000000000000018,0000000000000000012t,00000000000000000058,0000000000000000003g,27,0000000000000000012t,00000000000000000069,18
00000000000000000044,0000000000000000000f,000000000000000001tr,00000000000000000053,0000000000000000005h,8,000000000000000001tr,00000000000000000095,13
0000000000000000004d,0000000000000000001e,000000000000000001ko,000000000000000000c0,00000000000000000025,36,000000000000000001ko,000000000000000000de,15
0000000000000000001a,0000000000000000000d,0000000000000000007o,0000000000000000003p,0000000000000000007v,1,0000000000000000007o,000000000000000000bs,4
00000000000000000057,0000000000000000002e,0000000000000000002c,000000000000000000bz,00000000000000000087,13,0000000000000000002c,0000000000000000001w,9
0000000000000000001p,0000000000000000001i,000000000000000001p5,0000000000000000002z,000000000000000000d7,32,000000000000000001p5,000000000000000000fn,2
0000000000000000006t,00000000000000000006,000000000000000001ps,00000000000000000084,0000000000000000006q,28,000000000000000001ps,000000000000000000e8,14
00000000000000000040,0000000000000000000k,000000000000000000v9,000000000000000000bm,0000000000000000006m,0,000000000000000000v9,0000000000000000005f,1
0000000000000000006f,00000000000000000022,0000000000000000019i,0000000000000000001c,0000000000000000003q,6,0000000000000000019i,0000000000000000000p,7
0000000000000000000g,0000000000000000000n,000000000000000001hc,0000000000000000006n,000000000000000000cp,39,000000000000000001hc,000000000000000000dh,20
0000000000000000006a,00000000000000000020,000000000000000001f9,0000000000000000004g,0000000000000000004y,23,000000000000000001f9,000000000000000000dy,12
0000000000000000000t,00000000000000000008,000000000000000001va,0000000000000000003g,00000000000000000075,19,000000000000000001va,00000000000000000094,10
0000000000000000004f,0000000000000000001d,00000000000000000022,0000000000000000005h,00000000000000000054,38,00000000000000000022,000000000000000000co,6
0000000000000000002q,0000000000000000002o,000000000000000000qh,00000000000000000025,0000000000000000007p,11,000000000000000000qh,000000000000000000e7,5
0000000000000000002d,0000000000000000000h,000000000000000001un,0000000000000000007v,0000000000000000003v,26,000000000000000001un,0000000000000000004p,3
0000000000000000005c,0000000000000000002a,00000000000000000143,00000000000000000087,0000000000000000003j,9,00000000000000000143,0000000000000000009y,19
0000000000000000003f,0000000000000000000l,000000000000000000kj,000000000000000000d7,0000000000000000007n,5,000000000000000000kj,0000000000000000006b,16
0000000000000000004r,0000000000000000001y,000000000000000000ic,0000000000000000006q,0000000000000000002f,37,000000000000000000ic,0000000000000000002c,11
0000000000000000002x,0000000000000000001u,0000000000000000014i,0000000000000000006m,0000000000000000006s,4,0000000000000000014i,0000000000000000004m,8
0000000000000000000j,00000000000000000023,000000000000000001cl,0000000000000000003q,00000000000000000082,34,000000000000000001cl,0000000000000000007s,17
0000000000000000002r,0000000000000000001t,000000000000000000dq,000000000000000000cp,000000000000000000d9,2,000000000000000000dq,00000000000000000061,18
0000000000000000002j,0000000000000000000s,00000000000000000053,0000000000000000004y,00000000000000000086,20,00000000000000000053,000000000000000000gl,13
00000000000000000047,00000000000000000029,000000000000000000ly,00000000000000000075,00000000000000000073,18,000000000000000000ly,000000000000000000ar,15
0000000000000000004n,0000000000000000002g,000000000000000001j6,00000000000000000054,000000000000000000db,31,000000000000000001j6,0000000000000000007t,4
