stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
0000000000000000005e,0000000000000000012h,0000000000000000001y,000000000000000001g9,4418,4378,,00000000000000000003,12,,,12
0000000000000000013z,000000000000000000q4,000000000000000002pa,000000000000000000p2,338,298,,00000000000000000001,14,,,14
000000000000000003ql,000000000000000000xs,000000000000000001hs,000000000000000001r6,170,130,,00000000000000000002,3,,,3
000000000000000004d7,000000000000000000xx,000000000000000000q0,00000000000000000075,2255,2215,,00000000000000000004,8,,,8
000000000000000002te,000000000000000000ju,0000000000000000007m,000000000000000002c0,634,594,,00000000000000000005,1,,,1
0000000000000000040j,0000000000000000007i,000000000000000002ex,0000000000000000019z,3408,3368,,00000000000000000003,13,,,13
000000000000000002k1,000000000000000000oj,0000000000000000011x,00000000000000000008,2651,2611,,00000000000000000001,0,,,0
00000000000000000446,000000000000000000bm,000000000000000000db,000000000000000000d4,3984,3944,,00000000000000000002,6,,,6
000000000000000003gp,000000000000000000wh,0000000000000000025g,000000000000000001gc,2575,2535,,00000000000000000004,11,,,11
000000000000000003lp,0000000000000000002z,000000000000000000ld,000000000000000000tz,1616,1576,,00000000000000000005,9,,,9
0000000000000000042q,00000000000000000051,000000000000000001um,000000000000000001tj,2961,2921,,00000000000000000003,5,,,5
0000000000000000013h,000000000000000000io,0000000000000000012g,0000000000000000004c,2260,2220,,00000000000000000001,4,,,4
000000000000000002x3,000000000000000000fx,0000000000000000018g,0000000000000000021u,929,889,,00000000000000000002,2,,,2
000000000000000002cj,000000000000000000r8,000000000000000002jk,000000000000000000qx,2456,2416,,00000000000000000004,10,,,10
0000000000000000042l,000000000000000000hh,0000000000000000014v,000000000000000000ka,2486,2446,,00000000000000000005,7,,,7
000000000000000000va,00000000000000000118,000000000000000000wr,000000000000000002ci,4256,4216,,00000000000000000003,12,,,12
000000000000000003un,000000000000000000zi,000000000000000000y5,000000000000000001dw,2215,2175,,00000000000000000001,14,,,14
000000000000000003ai,000000000000000000l3,000000000000000001we,00000000000000000220,4441,4401,,00000000000000000002,3,,,3
00000000000000000167,0000000000000000006f,0000000000000000020w,0000000000000000024m,751,711,,00000000000000000004,8,,,8
0000000000000000031j,000000000000000000is,000000000000000000dn,0000000000000000020i,1961,1921,,00000000000000000005,1,,,1
000000000000000001ws,000000000000000000gg,000000000000000000fa,000000000000000001h5,3302,3262,,00000000000000000003,13,,,13
000000000000000004ma,000000000000000000g4,000000000000000001vh,0000000000000000025i,2365,2325,,00000000000000000001,0,,,0
0000000000000000029d,000000000000000000h8,000000000000000002h9,000000000000000000nw,2196,2156,,00000000000000000002,6,,,6
0000000000000000022s,00000000000000000107,000000000000000000vh,000000000000000000jl,800,760,,00000000000000000004,11,,,11
000000000000000003bg,000000000000000000av,000000000000000000xr,0000000000000000017j,3752,3712,,00000000000000000005,9,,,9
000000000000000002px,0000000000000000003b,0000000000000000019g,000000000000000001ue,2475,2435,,00000000000000000003,5,,,5
000000000000000001hz,00000000000000000019,000000000000000000px,000000000000000000pc,3607,3567,,00000000000000000001,4,,,4
000000000000000003io,0000000000000000012s,000000000000000000eh,000000000000000001w5,346,306,,00000000000000000002,2,,,2
000000000000000001qq,000000000000000000a8,000000000000000000jy,00000000000000000296,4484,4444,,00000000000000000004,10,,,10
000000000000000002ez,00000000000000000034,000000000000000001su,000000000000000001rb,2054,2014,,00000000000000000005,7,,,7
000000000000000003jv,000000000000000000hj,000000000000000001g9,0000000000000000010y,4008,3968,,00000000000000000003,12,,,12
0000000000000000012k,000000000000000000cq,000000000000000000p2,000000000000000002ba,3991,3951,,00000000000000000001,14,,,14
000000000000000001f0,0000000000000000005x,000000000000000002gf,0000000000000000025u,2988,2948,,00000000000000000002,3,,,3
000000000000000001lp,000000000000000000pz,000000000000000001r6,000000000000000000at,3853,3813,,00000000000000000004,8,,,8
000000000000000001wb,000000000000000000og,00000000000000000075,0000000000000000029l,3811,3771,,00000000000000000005,1,,,1
000000000000000003uf,000000000000000000vm,000000000000000002m7,00000000000000000147,2375,2335,,00000000000000000003,13,,,13
000000000000000002xe,000000000000000000oh,000000000000000002c0,000000000000000000aj,2491,2451,,00000000000000000001,0,,,0
000000000000000002uk,000000000000000000ua,0000000000000000019z,000000000000000001t7,4551,4511,,00000000000000000002,6,,,6
0000000000000000027k,0000000000000000006s,00000000000000000008,000000000000000001zq,1848,1808,,00000000000000000004,11,,,11
0000000000000000020k,000000000000000000yh,000000000000000000d4,000000000000000001q1,3726,3686,,00000000000000000005,9,,,9
00000000000000000337,000000000000000000em,000000000000000001gc,000000000000000001a0,2032,1992,,00000000000000000003,5,,,5
000000000000000004n4,000000000000000000s5,000000000000000000tz,000000000000000000e0,541,501,,00000000000000000001,4,,,4
000000000000000003mj,0000000000000000007v,000000000000000002lq,000000000000000001v3,2803,2763,,00000000000000000002,2,,,2
000000000000000004gl,0000000000000000006y,000000000000000001tj,000000000000000001ub,2945,2905,,00000000000000000004,10,,,10
000000000000000000nd,000000000000000000x8,0000000000000000004c,000000000000000000kf,1316,1276,,00000000000000000005,7,,,7
00000000000000000485,000000000000000000eb,0000000000000000021u,0000000000000000008q,328,288,,00000000000000000003,12,,,12
00000000000000000293,000000000000000000a4,000000000000000000qx,000000000000000001r3,1868,1828,,00000000000000000001,14,,,14
000000000000000001me,000000000000000000wg,000000000000000000ka,0000000000000000027x,233,193,,00000000000000000002,3,,,3
0000000000000000031a,000000000000000000nr,000000000000000002ci,000000000000000001l9,1420,1380,,00000000000000000004,8,,,8
000000000000000001i1,000000000000000000be,000000000000000001dw,00000000000000000163,1404,1364,,00000000000000000005,1,,,1
000000000000000003ly,000000000000000000ex,00000000000000000220,0000000000000000000q,460,420,,00000000000000000003,13,,,13
000000000000000004hh,00000000000000000128,0000000000000000024m,0000000000000000016m,4806,4766,,00000000000000000001,0,,,0
0000000000000000023t,000000000000000000vc,0000000000000000020i,000000000000000000cb,1038,998,,00000000000000000002,6,,,6
000000000000000000oz,000000000000000000m2,000000000000000001h5,000000000000000000rx,1649,1609,,00000000000000000004,11,,,11
000000000000000002bi,00000000000000000090,0000000000000000025i,00000000000000000161,3697,3657,,00000000000000000005,9,,,9
0000000000000000012l,000000000000000000d5,000000000000000000nw,000000000000000000tj,1153,1113,,00000000000000000003,5,,,5
000000000000000001gn,000000000000000000wo,000000000000000000jl,0000000000000000022b,1684,1644,,00000000000000000001,4,,,4
000000000000000001c0,000000000000000000m1,0000000000000000017j,000000000000000000e3,2914,2874,,00000000000000000002,2,,,2
000000000000000001ga,000000000000000000uz,000000000000000001ue,000000000000000000cc,4654,4614,,00000000000000000004,10,,,10
000000000000000000qp,000000000000000000cl,000000000000000000pc,000000000000000000c3,2077,2037,,00000000000000000005,7,,,7
0000000000000000028n,00000000000000000113,000000000000000001w5,000000000000000000cx,139,99,,00000000000000000003,12,,,12
000000000000000000w6,000000000000000000wv,00000000000000000296,0000000000000000013k,4421,4381,,00000000000000000001,14,,,14
000000000000000001y0,000000000000000000jc,000000000000000001rb,000000000000000001hl,4267,4227,,00000000000000000002,3,,,3
000000000000000004mc,000000000000000000ss,0000000000000000010y,00000000000000000048,3937,3897,,00000000000000000004,8,,,8
000000000000000002cn,000000000000000000u2,000000000000000002ba,000000000000000000dj,2143,2103,,00000000000000000005,1,,,1
000000000000000001lg,000000000000000000s7,0000000000000000025u,0000000000000000025n,4033,3993,,00000000000000000003,13,,,13
000000000000000001hk,000000000000000000ko,000000000000000000at,000000000000000001zz,4737,4697,,00000000000000000001,0,,,0
000000000000000002u3,0000000000000000007p,0000000000000000029l,0000000000000000024s,410,370,,00000000000000000002,6,,,6
000000000000000002vl,00000000000000000058,000000000000000002fw,000000000000000002ac,1856,1816,,00000000000000000004,11,,,11
0000000000000000017m,000000000000000000u5,00000000000000000147,000000000000000000cz,4805,4765,,00000000000000000005,9,,,9
000000000000000001zb,0000000000000000009f,000000000000000002ou,000000000000000001tn,979,939,,00000000000000000003,5,,,5
0000000000000000011g,000000000000000000b2,000000000000000000aj,000000000000000000ui,2851,2811,,00000000000000000001,4,,,4
000000000000000003dm,0000000000000000001i,000000000000000001t7,000000000000000001h1,2028,1988,,00000000000000000002,2,,,2
0000000000000000008a,0000000000000000013y,000000000000000001zq,000000000000000001yy,2986,2946,,00000000000000000004,10,,,10
0000000000000000003m,000000000000000000t9,000000000000000001q1,000000000000000000g5,3735,3695,,00000000000000000005,7,,,7
000000000000000001pj,000000000000000000zx,000000000000000001a0,000000000000000000t3,3340,3300,,00000000000000000003,12,,,12
000000000000000000gi,000000000000000000hw,000000000000000000e0,000000000000000001c3,4607,4567,,00000000000000000001,14,,,14
000000000000000003vl,0000000000000000005g,000000000000000002gv,000000000000000001l7,842,802,,00000000000000000002,3,,,3
000000000000000004u8,0000000000000000013e,000000000000000001v3,0000000000000000012t,91,51,,00000000000000000004,8,,,8
000000000000000004nf,000000000000000000ya,000000000000000001ub,000000000000000001tr,3049,3009,,00000000000000000005,1,,,1
0000000000000000044k,000000000000000000b8,000000000000000000kf,000000000000000001ko,3166,3126,,00000000000000000003,13,,,13
0000000000000000043n,0000000000000000007g,000000000000000002kp,0000000000000000007o,4348,4308,,00000000000000000001,0,,,0
000000000000000002lk,000000000000000000v6,0000000000000000008q,0000000000000000002c,4037,3997,,00000000000000000002,6,,,6
000000000000000004hf,00000000000000000038,000000000000000001r3,000000000000000001p5,3867,3827,,00000000000000000004,11,,,11
0000000000000000020j,000000000000000000hn,0000000000000000027x,000000000000000002an,2510,2470,,00000000000000000005,9,,,9
0000000000000000031k,0000000000000000003g,000000000000000001l9,000000000000000001ps,2097,2057,,00000000000000000003,5,,,5
000000000000000001yf,0000000000000000011b,00000000000000000163,000000000000000000v9,1319,1279,,00000000000000000001,4,,,4
0000000000000000017s,000000000000000000tc,0000000000000000000q,0000000000000000019i,3677,3637,,00000000000000000002,2,,,2
00000000000000000295,000000000000000000m5,0000000000000000016m,000000000000000002am,4476,4436,,00000000000000000004,10,,,10
000000000000000001po,000000000000000000wj,000000000000000000cb,000000000000000001hc,1582,1542,,00000000000000000005,7,,,7
000000000000000000op,000000000000000000g2,000000000000000000rx,000000000000000001f9,955,915,,00000000000000000003,12,,,12
000000000000000001v4,000000000000000000gz,00000000000000000161,000000000000000001va,3990,3950,,00000000000000000001,14,,,14
000000000000000001vy,00000000000000000009,000000000000000002db,0000000000000000025s,2929,2889,,00000000000000000002,3,,,3
00000000000000000394,000000000000000000er,000000000000000000tj,00000000000000000022,372,332,,00000000000000000004,8,,,8
000000000000000004ci,0000000000000000010c,0000000000000000022b,000000000000000000qh,2192,2152,,00000000000000000005,1,,,1
000000000000000001of,000000000000000000zy,000000000000000000e3,000000000000000001un,88,48,,00000000000000000003,13,,,13
000000000000000004jf,000000000000000000z4,000000000000000000cc,00000000000000000143,2872,2832,,00000000000000000001,0,,,0
000000000000000003e9,000000000000000000a3,000000000000000000c3,000000000000000000kj,1337,1297,,00000000000000000002,6,,,6
000000000000000000jr,0000000000000000012z,000000000000000002ga,000000000000000000ic,1740,1700,,00000000000000000004,11,,,11
000000000000000001hd,000000000000000000bv,000000000000000000cx,0000000000000000014i,270,230,,00000000000000000005,9,,,9
000000000000000002im,000000000000000000f4,0000000000000000013k,000000000000000001cl,3603,3563,,00000000000000000003,5,,,5
000000000000000001sl,0000000000000000008c,000000000000000002on,0000000000000000027j,110,70,,00000000000000000001,4,,,4
000000000000000001nw,000000000000000000gp,000000000000000001hl,000000000000000000dq,4170,4130,,00000000000000000002,2,,,2
000000000000000004bb,000000000000000000h6,00000000000000000048,00000000000000000053,3542,3502,,00000000000000000004,10,,,10
000000000000000000l4,000000000000000000m3,000000000000000000dj,000000000000000000ly,1976,1936,,00000000000000000005,7,,,7
000000000000000003po,000000000000000000hp,0000000000000000025n,000000000000000001j6,4187,4147,,00000000000000000003,12,,,12
000000000000000002v4,000000000000000000e8,000000000000000001zz,000000000000000001jv,4545,4505,,00000000000000000001,14,,,14
000000000000000001vn,00000000000000000057,0000000000000000024s,0000000000000000009g,976,936,,00000000000000000002,3,,,3
000000000000000002r3,000000000000000000si,000000000000000002ac,0000000000000000001a,314,274,,00000000000000000004,8,,,8
0000000000000000008i,000000000000000000do,000000000000000000cz,0000000000000000023e,3169,3129,,00000000000000000005,1,,,1
000000000000000003fg,0000000000000000010h,000000000000000001tn,0000000000000000000e,4525,4485,,00000000000000000003,13,,,13
000000000000000001jy,000000000000000000o7,000000000000000000ui,000000000000000000my,4473,4433,,00000000000000000001,0,,,0
000000000000000004i2,0000000000000000011m,000000000000000001h1,000000000000000000p1,1405,1365,,00000000000000000002,6,,,6
00000000000000000328,000000000000000000ga,000000000000000001yy,000000000000000000ox,519,479,,00000000000000000004,11,,,11
0000000000000000031r,0000000000000000004w,000000000000000000g5,00000000000000000288,2828,2788,,00000000000000000005,9,,,9
0000000000000000029w,000000000000000000ah,000000000000000000t3,0000000000000000007l,4420,4380,,00000000000000000003,5,,,5
000000000000000002xx,0000000000000000013g,000000000000000001c3,000000000000000001z3,809,769,,00000000000000000001,4,,,4
000000000000000003pp,000000000000000000b7,000000000000000001l7,000000000000000000oc,2438,2398,,00000000000000000002,2,,,2
000000000000000002wr,000000000000000000fr,0000000000000000012t,0000000000000000019t,1424,1384,,00000000000000000004,10,,,10
000000000000000001sv,00000000000000000062,000000000000000001tr,000000000000000000rw,1640,1600,,00000000000000000005,7,,,7
