trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
000000000000000000cv,000000000000000000cc,000000000000000000cc,000000000000000000is,,000000000000000006ts,4,4,8848
0000000000000000005i,000000000000000000c3,000000000000000000c3,000000000000000000gg,,000000000000000001ix,2,2,1977
0000000000000000002v,000000000000000000cx,000000000000000000cx,000000000000000000g4,,000000000000000006fq,0,0,8342
00000000000000000007,0000000000000000013k,0000000000000000013k,000000000000000000h8,,000000000000000008qk,1,1,11324
00000000000000000052,000000000000000001hl,000000000000000001hl,00000000000000000107,,000000000000000004p2,3,3,6086
0000000000000000008e,00000000000000000048,00000000000000000048,000000000000000000av,,000000000000000007kk,4,4,9812
0000000000000000009a,000000000000000000dj,000000000000000000dj,0000000000000000003b,,0000000000000000027n,2,2,2867
000000000000000000h0,000000000000000001zz,000000000000000001zz,00000000000000000019,,0000000000000000037h,0,0,4157
0000000000000000000m,000000000000000000cz,000000000000000000cz,0000000000000000012s,,000000000000000004lo,1,1,5964
000000000000000000fw,000000000000000001tn,000000000000000001tn,000000000000000000a8,,000000000000000007en,3,3,9599
00000000000000000069,000000000000000000ui,000000000000000000ui,00000000000000000034,,000000000000000003um,4,4,4990
00000000000000000095,000000000000000001h1,000000000000000001h1,000000000000000000hj,,000000000000000005tk,2,2,7544
000000000000000000de,000000000000000001yy,000000000000000001yy,000000000000000000cq,,000000000000000008ec,0,0,10884
000000000000000000bs,000000000000000000g5,000000000000000000g5,0000000000000000005x,,0000000000000000027r,1,1,2871
0000000000000000001w,000000000000000000t3,000000000000000000t3,000000000000000000pz,,000000000000000006wo,3,3,8952
000000000000000000fn,000000000000000001c3,000000000000000001c3,000000000000000000og,,0000000000000000051b,4,4,6527
000000000000000000e8,000000000000000001l7,000000000000000001l7,000000000000000000vm,,0000000000000000029n,2,2,2939
0000000000000000005f,0000000000000000012t,0000000000000000012t,000000000000000000oh,,000000000000000008nl,0,0,11217
0000000000000000000p,000000000000000001tr,000000000000000001tr,000000000000000000ua,,000000000000000007ps,1,1,10000
000000000000000000i2,000000000000000001ko,000000000000000001ko,0000000000000000006s,,000000000000000003hu,3,3,4530
000000000000000000dh,0000000000000000007o,0000000000000000007o,000000000000000000yh,,000000000000000005c0,4,4,6912
000000000000000000dy,0000000000000000002c,0000000000000000002c,000000000000000000em,,000000000000000008ha,2,2,10990
00000000000000000094,000000000000000001p5,000000000000000001p5,000000000000000000s5,,000000000000000007d8,0,0,9548
000000000000000000co,000000000000000001ps,000000000000000001ps,0000000000000000007v,,0000000000000000084z,1,1,10547
000000000000000000e7,000000000000000000v9,000000000000000000v9,0000000000000000006y,,000000000000000006s7,3,3,8791
0000000000000000004p,0000000000000000019i,0000000000000000019i,000000000000000000x8,,000000000000000003ei,4,4,4410
0000000000000000009y,000000000000000001hc,000000000000000001hc,000000000000000000eb,,000000000000000001m5,2,2,2093
0000000000000000006b,000000000000000001f9,000000000000000001f9,000000000000000000a4,,0000000000000000050b,0,0,6491
0000000000000000002c,000000000000000001va,000000000000000001va,000000000000000000wg,,000000000000000008hi,1,1,10998
0000000000000000004m,00000000000000000022,00000000000000000022,000000000000000000nr,,000000000000000008g1,3,3,10945
0000000000000000007s,000000000000000000qh,000000000000000000qh,000000000000000000be,,00000000000000000666,4,4,7998
00000000000000000061,000000000000000001un,000000000000000001un,000000000000000000ex,,0000000000000000076o,2,2,9312
000000000000000000gl,00000000000000000143,00000000000000000143,00000000000000000128,,00000000000000000813,0,0,10407
000000000000000000ar,000000000000000000kj,000000000000000000kj,000000000000000000vc,,0000000000000000077h,1,1,9341
0000000000000000007t,000000000000000000ic,000000000000000000ic,000000000000000000m2,,000000000000000001rq,3,3,2294
0000000000000000006r,0000000000000000014i,0000000000000000014i,00000000000000000090,,000000000000000001ms,4,4,2116
0000000000000000007c,000000000000000001cl,000000000000000001cl,000000000000000000d5,,0000000000000000008l,2,2,309
000000000000000000g3,000000000000000000dq,000000000000000000dq,000000000000000000wo,,0000000000000000062m,0,0,7870
00000000000000000017,00000000000000000053,00000000000000000053,000000000000000000m1,,000000000000000003gj,1,1,4483
00000000000000000031,000000000000000000ly,000000000000000000ly,000000000000000000uz,,000000000000000002t4,3,3,3640
0000000000000000000r,000000000000000001j6,000000000000000001j6,000000000000000000cl,,000000000000000006qj,4,4,8731
0000000000000000002i,000000000000000001jv,000000000000000001jv,00000000000000000113,,000000000000000005cx,2,2,6945
0000000000000000008y,0000000000000000009g,0000000000000000009g,000000000000000000wv,,000000000000000008ib,0,0,11027
0000000000000000008c,0000000000000000001a,0000000000000000001a,000000000000000000jc,,000000000000000001l3,1,1,2055
0000000000000000006d,0000000000000000000e,0000000000000000000e,000000000000000000ss,,0000000000000000006n,3,3,239
000000000000000000bv,000000000000000000my,000000000000000000my,000000000000000000u2,,000000000000000001g5,4,4,1877
00000000000000000003,000000000000000000p1,000000000000000000p1,000000000000000000s7,,000000000000000008x7,2,2,11563
00000000000000000026,000000000000000000ox,000000000000000000ox,000000000000000000ko,,00000000000000000657,0,0,7963
0000000000000000000a,0000000000000000007l,0000000000000000007l,0000000000000000007p,,0000000000000000031e,1,1,3938
00000000000000000078,000000000000000001z3,000000000000000001z3,00000000000000000058,,000000000000000005bu,3,3,6906
0000000000000000005e,000000000000000000oc,000000000000000000oc,000000000000000000u5,,000000000000000006w0,4,4,8928
00000000000000000099,0000000000000000019t,0000000000000000019t,0000000000000000009f,,000000000000000002u8,2,2,3680
000000000000000000ga,000000000000000000rw,000000000000000000rw,000000000000000000b2,,000000000000000006zj,0,0,9055
0000000000000000002t,000000000000000001wx,000000000000000001wx,0000000000000000001i,,000000000000000003wb,1,1,5051
000000000000000000gw,0000000000000000008w,0000000000000000008w,0000000000000000013y,,000000000000000008z6,3,3,11634
0000000000000000009l,000000000000000000nk,000000000000000000nk,000000000000000000t9,,0000000000000000090b,4,4,11675
0000000000000000003x,000000000000000000so,000000000000000000so,000000000000000000zx,,000000000000000004c7,2,2,5623
000000000000000000hr,000000000000000000ni,000000000000000000ni,000000000000000000hw,,0000000000000000077f,0,0,9339
000000000000000000d2,00000000000000000174,00000000000000000174,0000000000000000005g,,000000000000000008z9,1,1,11637
00000000000000000034,0000000000000000015t,0000000000000000015t,0000000000000000013e,,000000000000000007zn,3,3,10355
00000000000000000011,0000000000000000018c,0000000000000000018c,000000000000000000ya,,000000000000000004i3,4,4,5835
000000000000000000ec,000000000000000001dr,000000000000000001dr,000000000000000000b8,,0000000000000000088x,2,2,10689
0000000000000000008b,00000000000000000032,00000000000000000032,0000000000000000007g,,000000000000000000q6,0,0,942
00000000000000000090,0000000000000000021g,0000000000000000021g,000000000000000000v6,,000000000000000005nw,1,1,7340
0000000000000000009s,000000000000000001pw,000000000000000001pw,00000000000000000038,,000000000000000000ai,3,3,378
0000000000000000001z,0000000000000000011t,0000000000000000011t,000000000000000000hn,,000000000000000008mj,4,4,11179
000000000000000000fx,0000000000000000006r,0000000000000000006r,0000000000000000003g,,0000000000000000041h,2,2,5237
00000000000000000063,000000000000000001os,000000000000000001os,0000000000000000011b,,000000000000000004xs,0,0,6400
000000000000000000i1,000000000000000000ul,000000000000000000ul,000000000000000000tc,,000000000000000001o4,1,1,2164
00000000000000000027,000000000000000001nl,000000000000000001nl,000000000000000000m5,,000000000000000003y4,3,3,5116
00000000000000000010,0000000000000000016b,0000000000000000016b,000000000000000000wj,,000000000000000003f8,4,4,4436
0000000000000000003c,0000000000000000016a,0000000000000000016a,000000000000000000g2,,000000000000000007hu,2,2,9714
0000000000000000002l,0000000000000000021a,0000000000000000021a,000000000000000000gz,,00000000000000000858,0,0,10556
000000000000000000b4,000000000000000000mn,000000000000000000mn,00000000000000000009,,00000000000000000732,1,1,9182
0000000000000000008m,000000000000000000uh,000000000000000000uh,000000000000000000er,,000000000000000001aw,3,3,1688
0000000000000000005n,00000000000000000097,00000000000000000097,0000000000000000010c,,000000000000000006jo,4,4,8484
0000000000000000006h,00000000000000000132,00000000000000000132,000000000000000000zy,,000000000000000007bn,2,2,9491
00000000000000000004,000000000000000000nz,000000000000000000nz,000000000000000000z4,,000000000000000007fz,0,0,9647
0000000000000000002w,000000000000000000oi,000000000000000000oi,000000000000000000a3,,000000000000000006nw,1,1,8636
000000000000000000gt,000000000000000001jn,000000000000000001jn,0000000000000000012z,,000000000000000008wc,3,3,11532
000000000000000000gj,0000000000000000014b,0000000000000000014b,000000000000000000bv,,000000000000000006dm,4,4,8266
0000000000000000009b,000000000000000001ei,000000000000000001ei,000000000000000000f4,,0000000000000000008o,2,2,312
000000000000000000hq,000000000000000001yd,000000000000000001yd,0000000000000000008c,,0000000000000000036k,0,0,4124
000000000000000000cc,000000000000000000xi,000000000000000000xi,000000000000000000gp,,0000000000000000088z,1,1,10691
000000000000000000cd,000000000000000000up,000000000000000000up,000000000000000000h6,,00000000000000000920,3,3,11736
000000000000000000d3,00000000000000000042,00000000000000000042,000000000000000000m3,,0000000000000000088g,4,4,10672
0000000000000000003u,000000000000000001yx,000000000000000001yx,000000000000000000hp,,000000000000000004xp,2,2,6397
000000000000000000fl,000000000000000000ei,000000000000000000ei,000000000000000000e8,,000000000000000004o4,0,0,6052
000000000000000000cs,000000000000000000ll,000000000000000000ll,00000000000000000057,,000000000000000008be,1,1,10778
00000000000000000058,000000000000000001u8,000000000000000001u8,000000000000000000si,,000000000000000006bq,3,3,8198
00000000000000000053,000000000000000000fi,000000000000000000fi,000000000000000000do,,000000000000000003s7,4,4,4903
000000000000000000gy,000000000000000000sw,000000000000000000sw,0000000000000000010h,,000000000000000007gx,2,2,9681
000000000000000000c0,0000000000000000010m,0000000000000000010m,000000000000000000o7,,000000000000000000zw,0,0,1292
0000000000000000003p,0000000000000000004s,0000000000000000004s,0000000000000000011m,,00000000000000000403,1,1,5187
000000000000000000bz,0000000000000000003x,0000000000000000003x,000000000000000000ga,,0000000000000000063c,3,3,7896
0000000000000000002z,000000000000000000da,000000000000000000da,0000000000000000004w,,000000000000000008bb,4,4,10775
00000000000000000084,000000000000000001x8,000000000000000001x8,000000000000000000ah,,000000000000000005rk,2,2,7472
000000000000000000ep,000000000000000000oa,000000000000000000oa,0000000000000000013g,,000000000000000006ay,0,0,8170
000000000000000000hp,0000000000000000016j,0000000000000000016j,000000000000000000b7,,000000000000000001u5,1,1,2381
000000000000000000bm,0000000000000000007e,0000000000000000007e,000000000000000000fr,,000000000000000008cc,3,3,10812
0000000000000000001c,00000000000000000209,00000000000000000209,00000000000000000062,,00000000000000000383,4,4,4179
0000000000000000006n,0000000000000000010e,0000000000000000010e,00000000000000000108,,000000000000000008pk,2,2,11288
0000000000000000004g,000000000000000000nb,000000000000000000nb,000000000000000000hm,,000000000000000008uf,0,0,11463
0000000000000000003g,000000000000000001w0,000000000000000001w0,00000000000000000116,,000000000000000003jv,1,1,4603
0000000000000000005h,000000000000000001bv,000000000000000001bv,0000000000000000001e,,0000000000000000041o,3,3,5244
00000000000000000025,00000000000000000183,00000000000000000183,0000000000000000002v,,000000000000000000b7,4,4,403
000000000000000000gh,000000000000000000df,000000000000000000df,000000000000000000r3,,000000000000000000g8,2,2,584
0000000000000000007v,00000000000000000043,00000000000000000043,0000000000000000004r,,0000000000000000009q,0,0,350
00000000000000000087,0000000000000000011i,0000000000000000011i,0000000000000000002a,,0000000000000000017u,1,1,1578
000000000000000000gv,0000000000000000008f,0000000000000000008f,000000000000000000xu,,000000000000000008no,3,3,11220
000000000000000000hz,000000000000000001m2,000000000000000001m2,00000000000000000106,,000000000000000000fn,4,4,563
000000000000000000d7,0000000000000000005l,0000000000000000005l,000000000000000000u1,,000000000000000004lr,2,2,5967
0000000000000000006q,000000000000000001fg,000000000000000001fg,00000000000000000095,,000000000000000001w8,0,0,2456
0000000000000000006m,000000000000000001s0,000000000000000001s0,00000000000000000138,,000000000000000000rv,1,1,1003
0000000000000000003q,000000000000000001pi,000000000000000001pi,000000000000000000fw,,000000000000000008c8,3,3,10808
000000000000000000cp,000000000000000000ev,000000000000000000ev,000000000000000000tt,,0000000000000000035s,4,4,4096
0000000000000000004y,0000000000000000016w,0000000000000000016w,000000000000000000vv,,000000000000000004b8,2,2,5588
000000000000000000gg,000000000000000000sp,000000000000000000sp,000000000000000000ng,,000000000000000006lj,0,0,8551
00000000000000000075,000000000000000000p5,000000000000000000p5,000000000000000000vb,,00000000000000000775,1,1,9329
000000000000000000hg,000000000000000000k7,000000000000000000k7,0000000000000000009j,,00000000000000000835,3,3,10481
00000000000000000054,0000000000000000002f,0000000000000000002f,00000000000000000067,,000000000000000001lv,4,4,2083
0000000000000000007p,00000000000000000219,00000000000000000219,0000000000000000010b,,00000000000000000353,2,2,4071
0000000000000000003v,000000000000000000n1,000000000000000000n1,000000000000000000jn,,000000000000000005bg,0,0,6892
000000000000000000gb,0000000000000000002l,0000000000000000002l,0000000000000000012f,,000000000000000008h0,1,1,10980
